,template,option_a,option_b,prompt,score_a,score_b
11,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Honda,Audi,"You have two options:
Option 1 - Honda
Option 2 - Audi
Which do you prefer?
Answer: ",-0.78271484375,-0.61083984375
12,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Toyota,"You have two options:
Option 1 - Ford
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.87060546875,-0.54248046875
13,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Honda,"You have two options:
Option 1 - Ford
Option 2 - Honda
Which do you prefer?
Answer: ",-0.716796875,-0.669921875
14,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,BMW,"You have two options:
Option 1 - Ford
Option 2 - BMW
Which do you prefer?
Answer: ",-0.7998046875,-0.5966796875
15,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
Which do you prefer?
Answer: ",-0.84375,-0.5625
16,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
Which do you prefer?
Answer: ",-1.07421875,-0.41796875
17,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
Which do you prefer?
Answer: ",-0.7998046875,-0.5966796875
18,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
Which do you prefer?
Answer: ",-1.1904296875,-0.362548828125
19,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
Which do you prefer?
Answer: ",-1.0439453125,-0.434326171875
20,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
Which do you prefer?
Answer: ",-1.0439453125,-0.434326171875
21,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
Which do you prefer?
Answer: ",-1.1904296875,-0.362548828125
22,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
Which do you prefer?
Answer: ",-1.4296875,-0.273681640625
23,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
Which do you prefer?
Answer: ",-1.1904296875,-0.362548828125
24,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.8798828125,-0.5361328125
25,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
Which do you prefer?
Answer: ",-0.7578125,-0.6328125
26,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
Which do you prefer?
Answer: ",-0.84375,-0.5625
27,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
Which do you prefer?
Answer: ",-0.96435546875,-0.47998046875
28,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
Which do you prefer?
Answer: ",-1.279296875,-0.326171875
29,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
Which do you prefer?
Answer: ",-0.96435546875,-0.47998046875
30,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.79150390625,-0.60400390625
31,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
Which do you prefer?
Answer: ",-0.62548828125,-0.76611328125
32,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
Which do you prefer?
Answer: ",-0.669921875,-0.716796875
33,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
Which do you prefer?
Answer: ",-0.685546875,-0.701171875
34,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
Which do you prefer?
Answer: ",-0.80859375,-0.58984375
35,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
Which do you prefer?
Answer: ",-0.708984375,-0.677734375
36,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Toyota,"You have two options:
Option 1 - Audi
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.87060546875,-0.54248046875
37,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Honda,"You have two options:
Option 1 - Audi
Option 2 - Honda
Which do you prefer?
Answer: ",-0.7412109375,-0.6474609375
38,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Ford,"You have two options:
Option 1 - Audi
Option 2 - Ford
Which do you prefer?
Answer: ",-0.78271484375,-0.61083984375
39,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,BMW,"You have two options:
Option 1 - Audi
Option 2 - BMW
Which do you prefer?
Answer: ",-0.92626953125,-0.50439453125
40,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Mercedes,"You have two options:
Option 1 - Audi
Option 2 - Mercedes
Which do you prefer?
Answer: ",-0.935546875,-0.498291015625
41,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Tesla,"You have two options:
Option 1 - Audi
Option 2 - Tesla
Which do you prefer?
Answer: ",-1.212890625,-0.353271484375
42,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Honda,"You have two options:
Option 1 - Toyota
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.529296875,-0.888671875
43,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Ford,"You have two options:
Option 1 - Toyota
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.5361328125,-0.8798828125
44,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,BMW,"You have two options:
Option 1 - Toyota
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.5693359375,-0.8349609375
45,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Mercedes,"You have two options:
Option 1 - Toyota
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.61083984375,-0.78271484375
46,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Tesla,"You have two options:
Option 1 - Toyota
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.693359375,-0.693359375
47,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Audi,"You have two options:
Option 1 - Toyota
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.5556640625,-0.8525390625
48,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Toyota,"You have two options:
Option 1 - Honda
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.5966796875,-0.7998046875
49,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Ford,"You have two options:
Option 1 - Honda
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.54248046875,-0.87060546875
50,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,BMW,"You have two options:
Option 1 - Honda
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.5966796875,-0.7998046875
51,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Mercedes,"You have two options:
Option 1 - Honda
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.5966796875,-0.7998046875
52,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Tesla,"You have two options:
Option 1 - Honda
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.669921875,-0.716796875
53,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Audi,"You have two options:
Option 1 - Honda
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.576171875,-0.826171875
54,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Toyota,"You have two options:
Option 1 - Ford
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.6474609375,-0.7412109375
55,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Honda,"You have two options:
Option 1 - Ford
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.5625,-0.84375
56,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,BMW,"You have two options:
Option 1 - Ford
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.6474609375,-0.7412109375
57,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.693359375,-0.693359375
58,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.73291015625,-0.65478515625
59,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.6474609375,-0.7412109375
60,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.7578125,-0.6328125
61,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.693359375,-0.693359375
62,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.708984375,-0.677734375
63,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.8173828125,-0.5830078125
64,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.8525390625,-0.5556640625
65,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.78271484375,-0.61083984375
66,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.5966796875,-0.7998046875
67,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.5556640625,-0.8525390625
68,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.60400390625,-0.79150390625
69,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.65478515625,-0.73291015625
70,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.78271484375,-0.61083984375
71,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.66259765625,-0.72509765625
72,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.5830078125,-0.8173828125
73,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.486083984375,-0.95458984375
74,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.5107421875,-0.9169921875
75,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.529296875,-0.888671875
76,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.60400390625,-0.79150390625
77,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.5556640625,-0.8525390625
78,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Toyota,"You have two options:
Option 1 - Audi
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.58984375,-0.80859375
79,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Honda,"You have two options:
Option 1 - Audi
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.5361328125,-0.8798828125
80,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Ford,"You have two options:
Option 1 - Audi
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-0.5556640625,-0.8525390625
81,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,BMW,"You have two options:
Option 1 - Audi
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.62548828125,-0.76611328125
82,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Mercedes,"You have two options:
Option 1 - Audi
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.669921875,-0.716796875
83,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Tesla,"You have two options:
Option 1 - Audi
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-0.716796875,-0.669921875
84,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Honda,"You have two options:
Option 1 - Toyota
Option 2 - Honda
What is your preference?
Answer: ",-0.6474609375,-0.7412109375
85,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Ford,"You have two options:
Option 1 - Toyota
Option 2 - Ford
What is your preference?
Answer: ",-0.65478515625,-0.73291015625
86,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,BMW,"You have two options:
Option 1 - Toyota
Option 2 - BMW
What is your preference?
Answer: ",-0.72509765625,-0.66259765625
87,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Mercedes,"You have two options:
Option 1 - Toyota
Option 2 - Mercedes
What is your preference?
Answer: ",-0.79150390625,-0.60400390625
88,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Tesla,"You have two options:
Option 1 - Toyota
Option 2 - Tesla
What is your preference?
Answer: ",-1.00390625,-0.456787109375
89,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Audi,"You have two options:
Option 1 - Toyota
Option 2 - Audi
What is your preference?
Answer: ",-0.716796875,-0.669921875
90,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Toyota,"You have two options:
Option 1 - Honda
Option 2 - Toyota
What is your preference?
Answer: ",-0.7578125,-0.6328125
91,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Ford,"You have two options:
Option 1 - Honda
Option 2 - Ford
What is your preference?
Answer: ",-0.685546875,-0.701171875
92,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,BMW,"You have two options:
Option 1 - Honda
Option 2 - BMW
What is your preference?
Answer: ",-0.7578125,-0.6328125
93,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Mercedes,"You have two options:
Option 1 - Honda
Option 2 - Mercedes
What is your preference?
Answer: ",-0.76611328125,-0.62548828125
94,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Tesla,"You have two options:
Option 1 - Honda
Option 2 - Tesla
What is your preference?
Answer: ",-0.96435546875,-0.47998046875
95,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Audi,"You have two options:
Option 1 - Honda
Option 2 - Audi
What is your preference?
Answer: ",-0.7578125,-0.6328125
96,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Toyota,"You have two options:
Option 1 - Ford
Option 2 - Toyota
What is your preference?
Answer: ",-0.73291015625,-0.65478515625
97,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Honda,"You have two options:
Option 1 - Ford
Option 2 - Honda
What is your preference?
Answer: ",-0.6328125,-0.7578125
98,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,BMW,"You have two options:
Option 1 - Ford
Option 2 - BMW
What is your preference?
Answer: ",-0.73291015625,-0.65478515625
99,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
What is your preference?
Answer: ",-0.8173828125,-0.5830078125
100,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
What is your preference?
Answer: ",-0.98388671875,-0.46826171875
101,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
What is your preference?
Answer: ",-0.7744140625,-0.6181640625
102,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
What is your preference?
Answer: ",-1.013671875,-0.450927734375
103,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
What is your preference?
Answer: ",-0.9072265625,-0.5166015625
104,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
What is your preference?
Answer: ",-0.9072265625,-0.5166015625
105,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
What is your preference?
Answer: ",-1.0849609375,-0.41259765625
106,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
What is your preference?
Answer: ",-1.3017578125,-0.317626953125
107,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
What is your preference?
Answer: ",-1.0537109375,-0.4287109375
108,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
What is your preference?
Answer: ",-0.7998046875,-0.5966796875
109,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
What is your preference?
Answer: ",-0.701171875,-0.685546875
110,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
What is your preference?
Answer: ",-0.74951171875,-0.64013671875
111,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
What is your preference?
Answer: ",-0.87060546875,-0.54248046875
112,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
What is your preference?
Answer: ",-1.1689453125,-0.3720703125
113,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
What is your preference?
Answer: ",-0.87060546875,-0.54248046875
114,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
What is your preference?
Answer: ",-0.64013671875,-0.74951171875
115,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
What is your preference?
Answer: ",-0.5556640625,-0.8525390625
116,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
What is your preference?
Answer: ",-0.5693359375,-0.8349609375
117,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
What is your preference?
Answer: ",-0.64013671875,-0.74951171875
118,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
What is your preference?
Answer: ",-0.76611328125,-0.62548828125
119,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
What is your preference?
Answer: ",-0.65478515625,-0.73291015625
