,template,option_a,option_b,prompt,score_a,score_b
16,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Which do you prefer?
Answer: ",-8.6875,-0.00016868114471435547
17,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Which do you prefer?
Answer: ",-6.22265625,-0.0019893646240234375
18,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Which do you prefer?
Answer: ",-11.78125,-7.62939453125e-06
19,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Which do you prefer?
Answer: ",-11.75,-7.867813110351562e-06
20,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Which do you prefer?
Answer: ",-0.004207611083984375,-5.47265625
21,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Which do you prefer?
Answer: ",-4.1365623474121094e-05,-10.09375
22,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Which do you prefer?
Answer: ",-0.1162109375,-2.208984375
23,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Which do you prefer?
Answer: ",-9.625,-6.604194641113281e-05
24,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Which do you prefer?
Answer: ",-19.59375,0.0
25,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Which do you prefer?
Answer: ",-19.078125,0.0
26,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Which do you prefer?
Answer: ",-0.2318115234375,-1.5751953125
27,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Which do you prefer?
Answer: ",-1.07421875,-0.41796875
28,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Which do you prefer?
Answer: ",-7.21875,-0.000732421875
29,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Which do you prefer?
Answer: ",-21.953125,0.0
30,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Which do you prefer?
Answer: ",-7.78125,-0.00041747093200683594
31,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Which do you prefer?
Answer: ",-8.25,-0.0002613067626953125
32,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Which do you prefer?
Answer: ",-0.273681640625,-1.4296875
33,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Which do you prefer?
Answer: ",-0.0016498565673828125,-6.40625
34,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Which do you prefer?
Answer: ",-0.1468505859375,-1.990234375
35,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Which do you prefer?
Answer: ",-14.625,-4.76837158203125e-07
36,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Which do you prefer?
Answer: ",-0.00023055076599121094,-8.375
37,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Which do you prefer?
Answer: ",-0.0091705322265625,-4.6953125
38,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Which do you prefer?
Answer: ",-1.1920928955078125e-07,-16.625
39,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Which do you prefer?
Answer: ",0.0,-19.6875
40,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Which do you prefer?
Answer: ",0.0,-22.890625
41,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Which do you prefer?
Answer: ",-1.049041748046875e-05,-11.46875
42,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-0.0016498565673828125,-6.40625
43,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-16.015625
44,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",0.0,-17.859375
45,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",0.0,-20.765625
46,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.0009703636169433594,-6.9375
47,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-0.0005359649658203125,-7.53125
48,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-0.081298828125,-2.55078125
49,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-3.933906555175781e-06,-12.4375
50,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-1.3113021850585938e-06,-13.5625
51,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",0.0,-18.296875
52,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-5.829334259033203e-05,-9.75
53,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-0.042999267578125,-3.16796875
54,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-4.7890625,-0.00835418701171875
55,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-1.650390625,-0.213134765625
56,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-0.0029850006103515625,-5.81640625
57,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-0.2449951171875,-1.5263671875
58,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-17.421875,0.0
59,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-9.1875,-0.00010228157043457031
60,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-13.171875,-1.9073486328125e-06
61,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-7.21875,-0.000732421875
62,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-0.0013256072998046875,-6.625
63,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-9.5367431640625e-07,-13.84375
64,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.95458984375,-0.486083984375
65,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-12.375,-4.172325134277344e-06
66,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-22.75,0.0
67,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-20.078125,0.0
68,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-1.650390625,-0.213134765625
69,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-3.98828125,-0.0187225341796875
70,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-14.8125,-3.5762786865234375e-07
71,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-24.703125,0.0
72,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-4.140625,-0.0160369873046875
73,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-1.857421875,-0.169677734375
74,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-0.00574493408203125,-5.16015625
75,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-0.00011241436004638672,-9.09375
76,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-8.344650268554688e-07,-13.96875
77,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-11.28125,-1.2636184692382812e-05
78,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-0.034698486328125,-3.37890625
79,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-0.010711669921875,-4.54296875
80,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-2.2649765014648438e-06,-13.0
81,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-2.384185791015625e-07,-15.4375
82,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",0.0,-20.359375
83,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.01506805419921875,-4.203125
84,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
What is your preference?
Answer: ",-0.0032787322998046875,-5.72265625
85,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
What is your preference?
Answer: ",0.0,-19.640625
86,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
What is your preference?
Answer: ",0.0,-22.0625
87,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
What is your preference?
Answer: ",0.0,-24.0
88,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
What is your preference?
Answer: ",-2.384185791015625e-07,-15.078125
89,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
What is your preference?
Answer: ",-3.337860107421875e-06,-12.59375
90,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
What is your preference?
Answer: ",-0.001285552978515625,-6.65625
91,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
What is your preference?
Answer: ",0.0,-17.609375
92,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
What is your preference?
Answer: ",0.0,-20.78125
93,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
What is your preference?
Answer: ",0.0,-22.921875
94,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
What is your preference?
Answer: ",0.0,-17.25
95,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
What is your preference?
Answer: ",-0.0014562606811523438,-6.53125
96,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
What is your preference?
Answer: ",-0.3671875,-1.1796875
97,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
What is your preference?
Answer: ",-4.51171875,-0.01104736328125
98,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
What is your preference?
Answer: ",-4.887580871582031e-06,-12.21875
99,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
What is your preference?
Answer: ",-0.00888824462890625,-4.7265625
100,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
What is your preference?
Answer: ",-10.125,-4.00543212890625e-05
101,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
What is your preference?
Answer: ",-6.84375,-0.0010652542114257812
102,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
What is your preference?
Answer: ",-11.46875,-1.049041748046875e-05
103,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
What is your preference?
Answer: ",-12.53125,-3.5762786865234375e-06
104,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
What is your preference?
Answer: ",-0.0003800392150878906,-7.875
105,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
What is your preference?
Answer: ",-2.5033950805664062e-06,-12.90625
106,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
What is your preference?
Answer: ",-0.0699462890625,-2.6953125
107,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
What is your preference?
Answer: ",-12.15625,-5.245208740234375e-06
108,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
What is your preference?
Answer: ",-17.375,0.0
109,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
What is your preference?
Answer: ",-19.46875,0.0
110,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
What is your preference?
Answer: ",-0.039215087890625,-3.2578125
111,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
What is your preference?
Answer: ",-0.1002197265625,-2.349609375
112,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
What is your preference?
Answer: ",-6.25,-0.0019283294677734375
113,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
What is your preference?
Answer: ",-22.984375,0.0
114,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
What is your preference?
Answer: ",-4.234375,-0.01461029052734375
115,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
What is your preference?
Answer: ",-7.5625,-0.0005192756652832031
116,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
What is your preference?
Answer: ",-0.006114959716796875,-5.1015625
117,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
What is your preference?
Answer: ",-1.9073486328125e-06,-13.1875
118,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
What is your preference?
Answer: ",-2.384185791015625e-06,-12.96875
119,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
What is your preference?
Answer: ",-11.25,-1.2993812561035156e-05
120,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
What is your preference?
Answer: ",-4.76837158203125e-07,-14.53125
