template,option_a,option_b,prompt,score_a,score_b
{A} vs. {B}: What is your preference?,Lenovo,Dell,Lenovo vs. Dell: What is your preference?,-3.5762786865234375e-07,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Lenovo,Apple,Lenovo vs. Apple: What is your preference?,-1.6689300537109375e-06,-0.6328125
{A} vs. {B}: What is your preference?,HP,ASUS,HP vs. ASUS: What is your preference?,-0.0218505859375,0.0
{A} vs. {B}: What is your preference?,HP,Lenovo,HP vs. Lenovo: What is your preference?,-0.0020542144775390625,0.0
{A} vs. {B}: What is your preference?,HP,Dell,HP vs. Dell: What is your preference?,-0.00016689300537109375,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,HP,Apple,HP vs. Apple: What is your preference?,-4.01953125,-0.018157958984375
{A} vs. {B}: What is your preference?,Dell,ASUS,Dell vs. ASUS: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Dell,Lenovo,Dell vs. Lenovo: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Dell,HP,Dell vs. HP: What is your preference?,0.0,-7.40625
{A} vs. {B}: What is your preference?,Dell,Apple,Dell vs. Apple: What is your preference?,0.0,-1.359375
{A} vs. {B}: What is your preference?,Apple,ASUS,Apple vs. ASUS: What is your preference?,-3.2186508178710938e-06,0.0
{A} vs. {B}: What is your preference?,Apple,Lenovo,Apple vs. Lenovo: What is your preference?,-7.295608520507812e-05,-5.960464477539062e-07
{A} vs. {B}: What is your preference?,Apple,HP,Apple vs. HP: What is your preference?,-3.5762786865234375e-07,-18.65625
{A} vs. {B}: What is your preference?,Apple,Dell,Apple vs. Dell: What is your preference?,-6.794929504394531e-06,-9.5367431640625e-07
Which option do you prefer: {A} or {B}?,ASUS,Lenovo,Which option do you prefer: ASUS or Lenovo?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,ASUS,HP,Which option do you prefer: ASUS or HP?,0.0,-10.8125
Which option do you prefer: {A} or {B}?,ASUS,Dell,Which option do you prefer: ASUS or Dell?,0.0,0.0
Which option do you prefer: {A} or {B}?,ASUS,Apple,Which option do you prefer: ASUS or Apple?,0.0,-0.7578125
Which option do you prefer: {A} or {B}?,Lenovo,ASUS,Which option do you prefer: Lenovo or ASUS?,-5.960464477539062e-07,0.0
Which option do you prefer: {A} or {B}?,Lenovo,HP,Which option do you prefer: Lenovo or HP?,-2.9802322387695312e-06,-7.21875
Which option do you prefer: {A} or {B}?,Lenovo,Dell,Which option do you prefer: Lenovo or Dell?,-3.4570693969726562e-06,0.0
Which option do you prefer: {A} or {B}?,Lenovo,Apple,Which option do you prefer: Lenovo or Apple?,-5.245208740234375e-06,-0.0175933837890625
Which option do you prefer: {A} or {B}?,HP,ASUS,Which option do you prefer: HP or ASUS?,-5.75390625,0.0
Which option do you prefer: {A} or {B}?,HP,Lenovo,Which option do you prefer: HP or Lenovo?,-0.39697265625,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,HP,Dell,Which option do you prefer: HP or Dell?,-0.0032787322998046875,0.0
Which option do you prefer: {A} or {B}?,HP,Apple,Which option do you prefer: HP or Apple?,-7.3125,-0.0006670951843261719
Which option do you prefer: {A} or {B}?,Dell,ASUS,Which option do you prefer: Dell or ASUS?,0.0,0.0
Which option do you prefer: {A} or {B}?,Dell,Lenovo,Which option do you prefer: Dell or Lenovo?,0.0,-4.76837158203125e-07
Which option do you prefer: {A} or {B}?,Dell,HP,Which option do you prefer: Dell or HP?,0.0,-8.6875
Which option do you prefer: {A} or {B}?,Dell,Apple,Which option do you prefer: Dell or Apple?,-1.1920928955078125e-07,-3.318359375
Which option do you prefer: {A} or {B}?,Apple,ASUS,Which option do you prefer: Apple or ASUS?,-0.001758575439453125,0.0
Which option do you prefer: {A} or {B}?,Apple,Lenovo,Which option do you prefer: Apple or Lenovo?,-0.00045871734619140625,-4.887580871582031e-06
Which option do you prefer: {A} or {B}?,Apple,HP,Which option do you prefer: Apple or HP?,-4.172325134277344e-06,-12.4375
Which option do you prefer: {A} or {B}?,Apple,Dell,Which option do you prefer: Apple or Dell?,-9.703636169433594e-05,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",ASUS,Lenovo,"Between ASUS and Lenovo, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",ASUS,HP,"Between ASUS and HP, which do you favor?",0.0,-11.0
"Between {A} and {B}, which do you favor?",ASUS,Dell,"Between ASUS and Dell, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",ASUS,Apple,"Between ASUS and Apple, which do you favor?",0.0,-0.130859375
"Between {A} and {B}, which do you favor?",Lenovo,ASUS,"Between Lenovo and ASUS, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Lenovo,HP,"Between Lenovo and HP, which do you favor?",-2.384185791015625e-07,-6.875
"Between {A} and {B}, which do you favor?",Lenovo,Dell,"Between Lenovo and Dell, which do you favor?",-3.5762786865234375e-07,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Lenovo,Apple,"Between Lenovo and Apple, which do you favor?",-1.5497207641601562e-06,-0.00708770751953125
"Between {A} and {B}, which do you favor?",HP,ASUS,"Between HP and ASUS, which do you favor?",-7.625,0.0
"Between {A} and {B}, which do you favor?",HP,Lenovo,"Between HP and Lenovo, which do you favor?",-2.958984375,0.0
"Between {A} and {B}, which do you favor?",HP,Dell,"Between HP and Dell, which do you favor?",-0.09881591796875,0.0
"Between {A} and {B}, which do you favor?",HP,Apple,"Between HP and Apple, which do you favor?",-12.28125,-1.5735626220703125e-05
"Between {A} and {B}, which do you favor?",Dell,ASUS,"Between Dell and ASUS, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Dell,Lenovo,"Between Dell and Lenovo, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Dell,HP,"Between Dell and HP, which do you favor?",-1.1920928955078125e-07,-5.0390625
"Between {A} and {B}, which do you favor?",Dell,Apple,"Between Dell and Apple, which do you favor?",-1.5497207641601562e-06,-0.185302734375
"Between {A} and {B}, which do you favor?",Apple,ASUS,"Between Apple and ASUS, which do you favor?",-1.0132789611816406e-05,0.0
"Between {A} and {B}, which do you favor?",Apple,Lenovo,"Between Apple and Lenovo, which do you favor?",-0.0006623268127441406,-4.76837158203125e-07
"Between {A} and {B}, which do you favor?",Apple,HP,"Between Apple and HP, which do you favor?",-0.0009832382202148438,-12.953125
"Between {A} and {B}, which do you favor?",Apple,Dell,"Between Apple and Dell, which do you favor?",-0.0070037841796875,-3.5762786865234375e-06
{A} or {B}?,ASUS,Lenovo,ASUS or Lenovo?,0.0,0.0
{A} or {B}?,ASUS,HP,ASUS or HP?,0.0,-11.9375
{A} or {B}?,ASUS,Dell,ASUS or Dell?,0.0,0.0
{A} or {B}?,ASUS,Apple,ASUS or Apple?,0.0,-7.34375
{A} or {B}?,Lenovo,ASUS,Lenovo or ASUS?,0.0,0.0
{A} or {B}?,Lenovo,HP,Lenovo or HP?,-1.1920928955078125e-07,-10.09375
{A} or {B}?,Lenovo,Dell,Lenovo or Dell?,-1.1920928955078125e-07,0.0
{A} or {B}?,Lenovo,Apple,Lenovo or Apple?,-1.6689300537109375e-06,-5.94140625
{A} or {B}?,HP,ASUS,HP or ASUS?,-0.041717529296875,0.0
{A} or {B}?,HP,Lenovo,HP or Lenovo?,-0.00507354736328125,-1.1920928955078125e-07
{A} or {B}?,HP,Dell,HP or Dell?,-0.0004048347473144531,0.0
{A} or {B}?,HP,Apple,HP or Apple?,-0.0181427001953125,-4.01953125
{A} or {B}?,Dell,ASUS,Dell or ASUS?,0.0,0.0
{A} or {B}?,Dell,Lenovo,Dell or Lenovo?,0.0,-1.1920928955078125e-07
{A} or {B}?,Dell,HP,Dell or HP?,0.0,-11.875
{A} or {B}?,Dell,Apple,Dell or Apple?,0.0,-10.625
{A} or {B}?,Apple,ASUS,Apple or ASUS?,-3.5762786865234375e-07,0.0
{A} or {B}?,Apple,Lenovo,Apple or Lenovo?,-3.552436828613281e-05,-3.5762786865234375e-07
{A} or {B}?,Apple,HP,Apple or HP?,-1.0728836059570312e-06,-13.8125
{A} or {B}?,Apple,Dell,Apple or Dell?,-4.291534423828125e-06,0.0
Indicate your preference: {A} vs. {B}.,ASUS,Lenovo,Indicate your preference: ASUS vs. Lenovo.,0.0,0.0
Indicate your preference: {A} vs. {B}.,ASUS,HP,Indicate your preference: ASUS vs. HP.,0.0,-11.75
Indicate your preference: {A} vs. {B}.,ASUS,Dell,Indicate your preference: ASUS vs. Dell.,0.0,0.0
Indicate your preference: {A} vs. {B}.,ASUS,Apple,Indicate your preference: ASUS vs. Apple.,0.0,-1.1796875
Indicate your preference: {A} vs. {B}.,Lenovo,ASUS,Indicate your preference: Lenovo vs. ASUS.,-2.384185791015625e-07,0.0
Indicate your preference: {A} vs. {B}.,Lenovo,HP,Indicate your preference: Lenovo vs. HP.,-1.3113021850585938e-06,-7.0625
Indicate your preference: {A} vs. {B}.,Lenovo,Dell,Indicate your preference: Lenovo vs. Dell.,-1.1920928955078125e-06,-1.1920928955078125e-07
Indicate your preference: {A} vs. {B}.,Lenovo,Apple,Indicate your preference: Lenovo vs. Apple.,-1.5497207641601562e-06,-0.0516357421875
Indicate your preference: {A} vs. {B}.,HP,ASUS,Indicate your preference: HP vs. ASUS.,-4.8203125,0.0
Indicate your preference: {A} vs. {B}.,HP,Lenovo,Indicate your preference: HP vs. Lenovo.,-0.169677734375,0.0
Indicate your preference: {A} vs. {B}.,HP,Dell,Indicate your preference: HP vs. Dell.,-0.0199127197265625,-1.1920928955078125e-07
Indicate your preference: {A} vs. {B}.,HP,Apple,Indicate your preference: HP vs. Apple.,-5.22265625,-0.005401611328125
Indicate your preference: {A} vs. {B}.,Dell,ASUS,Indicate your preference: Dell vs. ASUS.,-1.1920928955078125e-07,0.0
Indicate your preference: {A} vs. {B}.,Dell,Lenovo,Indicate your preference: Dell vs. Lenovo.,-1.1920928955078125e-07,0.0
Indicate your preference: {A} vs. {B}.,Dell,HP,Indicate your preference: Dell vs. HP.,-1.1920928955078125e-07,-8.53125
Indicate your preference: {A} vs. {B}.,Dell,Apple,Indicate your preference: Dell vs. Apple.,-2.384185791015625e-07,-3.92578125
Indicate your preference: {A} vs. {B}.,Apple,ASUS,Indicate your preference: Apple vs. ASUS.,-8.559226989746094e-05,0.0
Indicate your preference: {A} vs. {B}.,Apple,Lenovo,Indicate your preference: Apple vs. Lenovo.,-1.3232231140136719e-05,-2.384185791015625e-07
Indicate your preference: {A} vs. {B}.,Apple,HP,Indicate your preference: Apple vs. HP.,-1.1920928955078125e-06,-13.90625
Indicate your preference: {A} vs. {B}.,Apple,Dell,Indicate your preference: Apple vs. Dell.,-9.059906005859375e-06,-8.344650268554688e-07
Which do you like more: {A} or {B}?,ASUS,Lenovo,Which do you like more: ASUS or Lenovo?,0.0,-2.384185791015625e-07
Which do you like more: {A} or {B}?,ASUS,HP,Which do you like more: ASUS or HP?,0.0,-8.125
Which do you like more: {A} or {B}?,ASUS,Dell,Which do you like more: ASUS or Dell?,0.0,-1.1920928955078125e-07
Which do you like more: {A} or {B}?,ASUS,Apple,Which do you like more: ASUS or Apple?,0.0,-0.029754638671875
Which do you like more: {A} or {B}?,Lenovo,ASUS,Which do you like more: Lenovo or ASUS?,-4.76837158203125e-07,0.0
Which do you like more: {A} or {B}?,Lenovo,HP,Which do you like more: Lenovo or HP?,-2.2649765014648438e-06,-3.865234375
Which do you like more: {A} or {B}?,Lenovo,Dell,Which do you like more: Lenovo or Dell?,-2.1457672119140625e-06,-2.384185791015625e-07
Which do you like more: {A} or {B}?,Lenovo,Apple,Which do you like more: Lenovo or Apple?,-9.417533874511719e-06,-0.000537872314453125
Which do you like more: {A} or {B}?,HP,ASUS,Which do you like more: HP or ASUS?,-0.304931640625,0.0
Which do you like more: {A} or {B}?,HP,Lenovo,Which do you like more: HP or Lenovo?,-0.039215087890625,-1.1920928955078125e-07
Which do you like more: {A} or {B}?,HP,Dell,Which do you like more: HP or Dell?,-0.0006990432739257812,-4.76837158203125e-07
Which do you like more: {A} or {B}?,HP,Apple,Which do you like more: HP or Apple?,-7.6875,-0.0004589557647705078
Which do you like more: {A} or {B}?,Dell,ASUS,Which do you like more: Dell or ASUS?,-4.76837158203125e-07,0.0
Which do you like more: {A} or {B}?,Dell,Lenovo,Which do you like more: Dell or Lenovo?,0.0,-3.5762786865234375e-07
Which do you like more: {A} or {B}?,Dell,HP,Which do you like more: Dell or HP?,-1.1920928955078125e-07,-1.24609375
Which do you like more: {A} or {B}?,Dell,Apple,Which do you like more: Dell or Apple?,-2.384185791015625e-06,-2.384185791015625e-05
Which do you like more: {A} or {B}?,Apple,ASUS,Which do you like more: Apple or ASUS?,-0.0002357959747314453,0.0
Which do you like more: {A} or {B}?,Apple,Lenovo,Which do you like more: Apple or Lenovo?,-0.0004458427429199219,-4.5299530029296875e-06
Which do you like more: {A} or {B}?,Apple,HP,Which do you like more: Apple or HP?,-1.4662742614746094e-05,-11.46875
Which do you like more: {A} or {B}?,Apple,Dell,Which do you like more: Apple or Dell?,-0.00011026859283447266,-2.2649765014648438e-06
State your preference: {A} or {B}.,ASUS,Lenovo,State your preference: ASUS or Lenovo.,0.0,0.0
State your preference: {A} or {B}.,ASUS,HP,State your preference: ASUS or HP.,0.0,-11.75
State your preference: {A} or {B}.,ASUS,Dell,State your preference: ASUS or Dell.,0.0,0.0
State your preference: {A} or {B}.,ASUS,Apple,State your preference: ASUS or Apple.,0.0,-3.37890625
State your preference: {A} or {B}.,Lenovo,ASUS,State your preference: Lenovo or ASUS.,-2.384185791015625e-07,0.0
State your preference: {A} or {B}.,Lenovo,HP,State your preference: Lenovo or HP.,-1.3113021850585938e-06,-7.15625
State your preference: {A} or {B}.,Lenovo,Dell,State your preference: Lenovo or Dell.,-1.1920928955078125e-06,0.0
State your preference: {A} or {B}.,Lenovo,Apple,State your preference: Lenovo or Apple.,-8.344650268554688e-07,-0.251953125
State your preference: {A} or {B}.,HP,ASUS,State your preference: HP or ASUS.,-3.078125,0.0
State your preference: {A} or {B}.,HP,Lenovo,State your preference: HP or Lenovo.,-0.09161376953125,-1.1920928955078125e-07
State your preference: {A} or {B}.,HP,Dell,State your preference: HP or Dell.,-0.005401611328125,0.0
State your preference: {A} or {B}.,HP,Apple,State your preference: HP or Apple.,-4.8203125,-0.00809478759765625
State your preference: {A} or {B}.,Dell,ASUS,State your preference: Dell or ASUS.,-1.1920928955078125e-07,0.0
State your preference: {A} or {B}.,Dell,Lenovo,State your preference: Dell or Lenovo.,0.0,-2.384185791015625e-07
State your preference: {A} or {B}.,Dell,HP,State your preference: Dell or HP.,0.0,-8.21875
State your preference: {A} or {B}.,Dell,Apple,State your preference: Dell or Apple.,-1.1920928955078125e-07,-5.41015625
State your preference: {A} or {B}.,Apple,ASUS,State your preference: Apple or ASUS.,-0.0007572174072265625,0.0
State your preference: {A} or {B}.,Apple,Lenovo,State your preference: Apple or Lenovo.,-0.000335693359375,-5.960464477539062e-07
State your preference: {A} or {B}.,Apple,HP,State your preference: Apple or HP.,-5.245208740234375e-06,-12.15625
State your preference: {A} or {B}.,Apple,Dell,State your preference: Apple or Dell.,-0.000431060791015625,-1.1920928955078125e-07
Your preference: {A} or {B}.,ASUS,Lenovo,Your preference: ASUS or Lenovo.,0.0,-1.1920928955078125e-07
Your preference: {A} or {B}.,ASUS,HP,Your preference: ASUS or HP.,0.0,-12.0625
Your preference: {A} or {B}.,ASUS,Dell,Your preference: ASUS or Dell.,0.0,0.0
Your preference: {A} or {B}.,ASUS,Apple,Your preference: ASUS or Apple.,0.0,-2.2109375
Your preference: {A} or {B}.,Lenovo,ASUS,Your preference: Lenovo or ASUS.,-2.384185791015625e-07,0.0
Your preference: {A} or {B}.,Lenovo,HP,Your preference: Lenovo or HP.,-1.430511474609375e-06,-6.19140625
Your preference: {A} or {B}.,Lenovo,Dell,Your preference: Lenovo or Dell.,-1.3113021850585938e-06,0.0
Your preference: {A} or {B}.,Lenovo,Apple,Your preference: Lenovo or Apple.,-1.3113021850585938e-06,-0.05657958984375
Your preference: {A} or {B}.,HP,ASUS,Your preference: HP or ASUS.,-1.013671875,0.0
Your preference: {A} or {B}.,HP,Lenovo,Your preference: HP or Lenovo.,-0.0175933837890625,-1.1920928955078125e-07
Your preference: {A} or {B}.,HP,Dell,Your preference: HP or Dell.,-0.0019893646240234375,0.0
Your preference: {A} or {B}.,HP,Apple,Your preference: HP or Apple.,-4.9765625,-0.006927490234375
Your preference: {A} or {B}.,Dell,ASUS,Your preference: Dell or ASUS.,0.0,0.0
Your preference: {A} or {B}.,Dell,Lenovo,Your preference: Dell or Lenovo.,0.0,-2.384185791015625e-07
Your preference: {A} or {B}.,Dell,HP,Your preference: Dell or HP.,0.0,-7.40625
Your preference: {A} or {B}.,Dell,Apple,Your preference: Dell or Apple.,0.0,-2.783203125
Your preference: {A} or {B}.,Apple,ASUS,Your preference: Apple or ASUS.,-1.3232231140136719e-05,0.0
Your preference: {A} or {B}.,Apple,Lenovo,Your preference: Apple or Lenovo.,-5.4955482482910156e-05,-4.76837158203125e-07
Your preference: {A} or {B}.,Apple,HP,Your preference: Apple or HP.,-1.0728836059570312e-06,-13.78125
Your preference: {A} or {B}.,Apple,Dell,Your preference: Apple or Dell.,-0.00014913082122802734,0.0
Do you favor {A} over {B}?,ASUS,Lenovo,Do you favor ASUS over Lenovo?,0.0,-0.00018107891082763672
Do you favor {A} over {B}?,ASUS,HP,Do you favor ASUS over HP?,0.0,-17.375
Do you favor {A} over {B}?,ASUS,Dell,Do you favor ASUS over Dell?,0.0,-2.574920654296875e-05
Do you favor {A} over {B}?,ASUS,Apple,Do you favor ASUS over Apple?,0.0,-26.296875
Do you favor {A} over {B}?,Lenovo,ASUS,Do you favor Lenovo over ASUS?,-0.0183258056640625,0.0
Do you favor {A} over {B}?,Lenovo,HP,Do you favor Lenovo over HP?,-0.0232696533203125,-19.875
Do you favor {A} over {B}?,Lenovo,Dell,Do you favor Lenovo over Dell?,-0.186767578125,-9.930133819580078e-05
Do you favor {A} over {B}?,Lenovo,Apple,Do you favor Lenovo over Apple?,-0.11370849609375,-31.8125
Do you favor {A} over {B}?,HP,ASUS,Do you favor HP over ASUS?,-15.96875,0.0
Do you favor {A} over {B}?,HP,Lenovo,Do you favor HP over Lenovo?,-15.109375,-0.0002124309539794922
Do you favor {A} over {B}?,HP,Dell,Do you favor HP over Dell?,-17.546875,-0.0003979206085205078
Do you favor {A} over {B}?,HP,Apple,Do you favor HP over Apple?,-19.5625,-29.484375
Do you favor {A} over {B}?,Dell,ASUS,Do you favor Dell over ASUS?,-0.0008759498596191406,0.0
Do you favor {A} over {B}?,Dell,Lenovo,Do you favor Dell over Lenovo?,-0.0004673004150390625,-0.029052734375
Do you favor {A} over {B}?,Dell,HP,Do you favor Dell over HP?,-0.0016202926635742188,-23.171875
Do you favor {A} over {B}?,Dell,Apple,Do you favor Dell over Apple?,-0.002132415771484375,-34.25
Do you favor {A} over {B}?,Apple,ASUS,Do you favor Apple over ASUS?,-18.1875,0.0
Do you favor {A} over {B}?,Apple,Lenovo,Do you favor Apple over Lenovo?,-11.640625,-0.0245208740234375
Do you favor {A} over {B}?,Apple,HP,Do you favor Apple over HP?,-9.84375,-25.40625
Do you favor {A} over {B}?,Apple,Dell,Do you favor Apple over Dell?,-14.890625,-0.00998687744140625
"Between {A} and {B}, what is your preference?",ASUS,Lenovo,"Between ASUS and Lenovo, what is your preference?",0.0,0.0
"Between {A} and {B}, what is your preference?",ASUS,HP,"Between ASUS and HP, what is your preference?",0.0,-10.125
"Between {A} and {B}, what is your preference?",ASUS,Dell,"Between ASUS and Dell, what is your preference?",0.0,0.0
"Between {A} and {B}, what is your preference?",ASUS,Apple,"Between ASUS and Apple, what is your preference?",0.0,-0.03070068359375
"Between {A} and {B}, what is your preference?",Lenovo,ASUS,"Between Lenovo and ASUS, what is your preference?",0.0,0.0
"Between {A} and {B}, what is your preference?",Lenovo,HP,"Between Lenovo and HP, what is your preference?",-2.384185791015625e-07,-7.6875
"Between {A} and {B}, what is your preference?",Lenovo,Dell,"Between Lenovo and Dell, what is your preference?",-2.384185791015625e-07,0.0
"Between {A} and {B}, what is your preference?",Lenovo,Apple,"Between Lenovo and Apple, what is your preference?",-4.76837158203125e-07,-0.006938934326171875
"Between {A} and {B}, what is your preference?",HP,ASUS,"Between HP and ASUS, what is your preference?",-6.3125,0.0
"Between {A} and {B}, what is your preference?",HP,Lenovo,"Between HP and Lenovo, what is your preference?",-2.37890625,-1.1920928955078125e-07
"Between {A} and {B}, what is your preference?",HP,Dell,"Between HP and Dell, what is your preference?",-0.12347412109375,0.0
"Between {A} and {B}, what is your preference?",HP,Apple,"Between HP and Apple, what is your preference?",-11.71875,-8.344650268554688e-06
"Between {A} and {B}, what is your preference?",Dell,ASUS,"Between Dell and ASUS, what is your preference?",0.0,0.0
"Between {A} and {B}, what is your preference?",Dell,Lenovo,"Between Dell and Lenovo, what is your preference?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, what is your preference?",Dell,HP,"Between Dell and HP, what is your preference?",0.0,-5.97265625
"Between {A} and {B}, what is your preference?",Dell,Apple,"Between Dell and Apple, what is your preference?",-1.1920928955078125e-07,-0.043060302734375
"Between {A} and {B}, what is your preference?",Apple,ASUS,"Between Apple and ASUS, what is your preference?",-1.609325408935547e-05,0.0
"Between {A} and {B}, what is your preference?",Apple,Lenovo,"Between Apple and Lenovo, what is your preference?",-0.0003559589385986328,-5.960464477539062e-07
"Between {A} and {B}, what is your preference?",Apple,HP,"Between Apple and HP, what is your preference?",-5.0187110900878906e-05,-11.6875
"Between {A} and {B}, what is your preference?",Apple,Dell,"Between Apple and Dell, what is your preference?",-0.00010824203491210938,-3.5762786865234375e-07
Which holds your preference: {A} or {B}?,ASUS,Lenovo,Which holds your preference: ASUS or Lenovo?,0.0,-1.1920928955078125e-07
Which holds your preference: {A} or {B}?,ASUS,HP,Which holds your preference: ASUS or HP?,0.0,-11.1875
Which holds your preference: {A} or {B}?,ASUS,Dell,Which holds your preference: ASUS or Dell?,0.0,0.0
Which holds your preference: {A} or {B}?,ASUS,Apple,Which holds your preference: ASUS or Apple?,0.0,-0.061981201171875
Which holds your preference: {A} or {B}?,Lenovo,ASUS,Which holds your preference: Lenovo or ASUS?,-5.960464477539062e-07,0.0
