template,option_a,option_b,prompt,score_a,score_b
Which do you prefer: {A} or {B}?,Salad,Burger,Which do you prefer: Salad or Burger?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Salad,Pasta,Which do you prefer: Salad or Pasta?,0.0,0.0
Which do you prefer: {A} or {B}?,Salad,Steak,Which do you prefer: Salad or Steak?,0.0,0.0
Which do you prefer: {A} or {B}?,Salad,Tacos,Which do you prefer: Salad or Tacos?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Steak,Pizza,Which do you prefer: Steak or Pizza?,0.0,-0.2193603515625
Which do you prefer: {A} or {B}?,Steak,Sushi,Which do you prefer: Steak or Sushi?,0.0,-3.5762786865234375e-07
Which do you prefer: {A} or {B}?,Steak,Burger,Which do you prefer: Steak or Burger?,0.0,-1.5497207641601562e-06
Which do you prefer: {A} or {B}?,Steak,Pasta,Which do you prefer: Steak or Pasta?,0.0,0.0
Which do you prefer: {A} or {B}?,Steak,Salad,Which do you prefer: Steak or Salad?,0.0,0.0
Which do you prefer: {A} or {B}?,Steak,Tacos,Which do you prefer: Steak or Tacos?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Tacos,Pizza,Which do you prefer: Tacos or Pizza?,-3.5762786865234375e-06,-1.033203125
Which do you prefer: {A} or {B}?,Tacos,Sushi,Which do you prefer: Tacos or Sushi?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Tacos,Burger,Which do you prefer: Tacos or Burger?,-1.0728836059570312e-06,-1.7523765563964844e-05
Which do you prefer: {A} or {B}?,Tacos,Pasta,Which do you prefer: Tacos or Pasta?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Tacos,Salad,Which do you prefer: Tacos or Salad?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Tacos,Steak,Which do you prefer: Tacos or Steak?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Pizza,Sushi,Do you prefer Pizza or Sushi?,-0.0020580291748046875,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Pizza,Burger,Do you prefer Pizza or Burger?,-5.6743621826171875e-05,-4.76837158203125e-06
Do you prefer {A} or {B}?,Pizza,Pasta,Do you prefer Pizza or Pasta?,-0.0001729726791381836,-4.410743713378906e-05
Do you prefer {A} or {B}?,Pizza,Salad,Do you prefer Pizza or Salad?,-2.6106834411621094e-05,0.0
Do you prefer {A} or {B}?,Pizza,Steak,Do you prefer Pizza or Steak?,-0.006805419921875,0.0
Do you prefer {A} or {B}?,Pizza,Tacos,Do you prefer Pizza or Tacos?,-0.011871337890625,-4.5299530029296875e-06
Do you prefer {A} or {B}?,Sushi,Pizza,Do you prefer Sushi or Pizza?,0.0,-0.00665283203125
Do you prefer {A} or {B}?,Sushi,Burger,Do you prefer Sushi or Burger?,0.0,-2.384185791015625e-07
Do you prefer {A} or {B}?,Sushi,Pasta,Do you prefer Sushi or Pasta?,0.0,0.0
Do you prefer {A} or {B}?,Sushi,Salad,Do you prefer Sushi or Salad?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Sushi,Steak,Do you prefer Sushi or Steak?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Sushi,Tacos,Do you prefer Sushi or Tacos?,0.0,-7.152557373046875e-07
Do you prefer {A} or {B}?,Burger,Pizza,Do you prefer Burger or Pizza?,-2.384185791015625e-07,-0.09454345703125
Do you prefer {A} or {B}?,Burger,Sushi,Do you prefer Burger or Sushi?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Burger,Pasta,Do you prefer Burger or Pasta?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Burger,Salad,Do you prefer Burger or Salad?,0.0,0.0
Do you prefer {A} or {B}?,Burger,Steak,Do you prefer Burger or Steak?,-1.0728836059570312e-06,0.0
Do you prefer {A} or {B}?,Burger,Tacos,Do you prefer Burger or Tacos?,-2.384185791015625e-07,-2.0265579223632812e-06
Do you prefer {A} or {B}?,Pasta,Pizza,Do you prefer Pasta or Pizza?,-2.5033950805664062e-06,-2.126953125
Do you prefer {A} or {B}?,Pasta,Sushi,Do you prefer Pasta or Sushi?,0.0,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Pasta,Burger,Do you prefer Pasta or Burger?,0.0,-4.76837158203125e-07
Do you prefer {A} or {B}?,Pasta,Salad,Do you prefer Pasta or Salad?,0.0,0.0
Do you prefer {A} or {B}?,Pasta,Steak,Do you prefer Pasta or Steak?,0.0,0.0
Do you prefer {A} or {B}?,Pasta,Tacos,Do you prefer Pasta or Tacos?,0.0,-1.430511474609375e-06
Do you prefer {A} or {B}?,Salad,Pizza,Do you prefer Salad or Pizza?,0.0,-7.76052474975586e-05
Do you prefer {A} or {B}?,Salad,Sushi,Do you prefer Salad or Sushi?,0.0,-8.225440979003906e-06
Do you prefer {A} or {B}?,Salad,Burger,Do you prefer Salad or Burger?,0.0,0.0
Do you prefer {A} or {B}?,Salad,Pasta,Do you prefer Salad or Pasta?,0.0,0.0
Do you prefer {A} or {B}?,Salad,Steak,Do you prefer Salad or Steak?,0.0,0.0
Do you prefer {A} or {B}?,Salad,Tacos,Do you prefer Salad or Tacos?,0.0,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Steak,Pizza,Do you prefer Steak or Pizza?,0.0,-0.097412109375
Do you prefer {A} or {B}?,Steak,Sushi,Do you prefer Steak or Sushi?,0.0,-5.960464477539062e-07
Do you prefer {A} or {B}?,Steak,Burger,Do you prefer Steak or Burger?,0.0,-1.9073486328125e-06
Do you prefer {A} or {B}?,Steak,Pasta,Do you prefer Steak or Pasta?,0.0,0.0
Do you prefer {A} or {B}?,Steak,Salad,Do you prefer Steak or Salad?,0.0,0.0
Do you prefer {A} or {B}?,Steak,Tacos,Do you prefer Steak or Tacos?,0.0,-2.384185791015625e-07
Do you prefer {A} or {B}?,Tacos,Pizza,Do you prefer Tacos or Pizza?,-1.0609626770019531e-05,-0.3134765625
Do you prefer {A} or {B}?,Tacos,Sushi,Do you prefer Tacos or Sushi?,-4.76837158203125e-07,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Tacos,Burger,Do you prefer Tacos or Burger?,-3.337860107421875e-06,-1.1444091796875e-05
Do you prefer {A} or {B}?,Tacos,Pasta,Do you prefer Tacos or Pasta?,-3.5762786865234375e-07,0.0
Do you prefer {A} or {B}?,Tacos,Salad,Do you prefer Tacos or Salad?,-5.960464477539062e-07,0.0
Do you prefer {A} or {B}?,Tacos,Steak,Do you prefer Tacos or Steak?,-2.384185791015625e-07,0.0
{A} vs. {B}: What is your preference?,Pizza,Sushi,Pizza vs. Sushi: What is your preference?,-0.0016574859619140625,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Pizza,Burger,Pizza vs. Burger: What is your preference?,-0.00025343894958496094,-2.0265579223632812e-06
{A} vs. {B}: What is your preference?,Pizza,Pasta,Pizza vs. Pasta: What is your preference?,-0.00021278858184814453,-2.300739288330078e-05
{A} vs. {B}: What is your preference?,Pizza,Salad,Pizza vs. Salad: What is your preference?,-2.4199485778808594e-05,0.0
{A} vs. {B}: What is your preference?,Pizza,Steak,Pizza vs. Steak: What is your preference?,-0.007343292236328125,0.0
{A} vs. {B}: What is your preference?,Pizza,Tacos,Pizza vs. Tacos: What is your preference?,-0.07440185546875,-4.76837158203125e-07
{A} vs. {B}: What is your preference?,Sushi,Pizza,Sushi vs. Pizza: What is your preference?,0.0,-0.08392333984375
{A} vs. {B}: What is your preference?,Sushi,Burger,Sushi vs. Burger: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Sushi,Pasta,Sushi vs. Pasta: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Sushi,Salad,Sushi vs. Salad: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Sushi,Steak,Sushi vs. Steak: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Sushi,Tacos,Sushi vs. Tacos: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Burger,Pizza,Burger vs. Pizza: What is your preference?,-1.1920928955078125e-07,-2.55078125
{A} vs. {B}: What is your preference?,Burger,Sushi,Burger vs. Sushi: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Burger,Pasta,Burger vs. Pasta: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Burger,Salad,Burger vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Burger,Steak,Burger vs. Steak: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Burger,Tacos,Burger vs. Tacos: What is your preference?,-1.1920928955078125e-07,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Pasta,Pizza,Pasta vs. Pizza: What is your preference?,-8.58306884765625e-06,-3.408203125
{A} vs. {B}: What is your preference?,Pasta,Sushi,Pasta vs. Sushi: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Pasta,Burger,Pasta vs. Burger: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Pasta,Salad,Pasta vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Pasta,Steak,Pasta vs. Steak: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Pasta,Tacos,Pasta vs. Tacos: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Salad,Pizza,Salad vs. Pizza: What is your preference?,0.0,-0.00029087066650390625
{A} vs. {B}: What is your preference?,Salad,Sushi,Salad vs. Sushi: What is your preference?,0.0,-4.76837158203125e-07
{A} vs. {B}: What is your preference?,Salad,Burger,Salad vs. Burger: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Salad,Pasta,Salad vs. Pasta: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Salad,Steak,Salad vs. Steak: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Salad,Tacos,Salad vs. Tacos: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Pizza,Steak vs. Pizza: What is your preference?,0.0,-0.72509765625
{A} vs. {B}: What is your preference?,Steak,Sushi,Steak vs. Sushi: What is your preference?,0.0,-3.5762786865234375e-07
{A} vs. {B}: What is your preference?,Steak,Burger,Steak vs. Burger: What is your preference?,0.0,-7.152557373046875e-07
{A} vs. {B}: What is your preference?,Steak,Pasta,Steak vs. Pasta: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Salad,Steak vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Tacos,Steak vs. Tacos: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Tacos,Pizza,Tacos vs. Pizza: What is your preference?,-1.5497207641601562e-06,-1.7529296875
{A} vs. {B}: What is your preference?,Tacos,Sushi,Tacos vs. Sushi: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Tacos,Burger,Tacos vs. Burger: What is your preference?,-7.152557373046875e-07,-8.106231689453125e-06
{A} vs. {B}: What is your preference?,Tacos,Pasta,Tacos vs. Pasta: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Tacos,Salad,Tacos vs. Salad: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Tacos,Steak,Tacos vs. Steak: What is your preference?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Pizza,Sushi,Which option do you prefer: Pizza or Sushi?,-0.0005655288696289062,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Pizza,Burger,Which option do you prefer: Pizza or Burger?,-5.316734313964844e-05,-2.2649765014648438e-06
Which option do you prefer: {A} or {B}?,Pizza,Pasta,Which option do you prefer: Pizza or Pasta?,-4.4465065002441406e-05,-0.0003082752227783203
Which option do you prefer: {A} or {B}?,Pizza,Salad,Which option do you prefer: Pizza or Salad?,-2.396106719970703e-05,0.0
Which option do you prefer: {A} or {B}?,Pizza,Steak,Which option do you prefer: Pizza or Steak?,-0.0020389556884765625,0.0
Which option do you prefer: {A} or {B}?,Pizza,Tacos,Which option do you prefer: Pizza or Tacos?,-0.00472259521484375,-1.430511474609375e-06
Which option do you prefer: {A} or {B}?,Sushi,Pizza,Which option do you prefer: Sushi or Pizza?,0.0,-0.0248870849609375
Which option do you prefer: {A} or {B}?,Sushi,Burger,Which option do you prefer: Sushi or Burger?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Sushi,Pasta,Which option do you prefer: Sushi or Pasta?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Salad,Which option do you prefer: Sushi or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Steak,Which option do you prefer: Sushi or Steak?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Tacos,Which option do you prefer: Sushi or Tacos?,0.0,-2.384185791015625e-07
Which option do you prefer: {A} or {B}?,Burger,Pizza,Which option do you prefer: Burger or Pizza?,-2.384185791015625e-07,-0.386962890625
Which option do you prefer: {A} or {B}?,Burger,Sushi,Which option do you prefer: Burger or Sushi?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Burger,Pasta,Which option do you prefer: Burger or Pasta?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Burger,Salad,Which option do you prefer: Burger or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Burger,Steak,Which option do you prefer: Burger or Steak?,-1.5497207641601562e-06,0.0
Which option do you prefer: {A} or {B}?,Burger,Tacos,Which option do you prefer: Burger or Tacos?,-1.1920928955078125e-07,-4.76837158203125e-07
Which option do you prefer: {A} or {B}?,Pasta,Pizza,Which option do you prefer: Pasta or Pizza?,-8.940696716308594e-06,-1.201171875
Which option do you prefer: {A} or {B}?,Pasta,Sushi,Which option do you prefer: Pasta or Sushi?,0.0,0.0
Which option do you prefer: {A} or {B}?,Pasta,Burger,Which option do you prefer: Pasta or Burger?,0.0,-3.5762786865234375e-07
Which option do you prefer: {A} or {B}?,Pasta,Salad,Which option do you prefer: Pasta or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Pasta,Steak,Which option do you prefer: Pasta or Steak?,0.0,0.0
Which option do you prefer: {A} or {B}?,Pasta,Tacos,Which option do you prefer: Pasta or Tacos?,0.0,-4.76837158203125e-07
Which option do you prefer: {A} or {B}?,Salad,Pizza,Which option do you prefer: Salad or Pizza?,0.0,-7.152557373046875e-05
Which option do you prefer: {A} or {B}?,Salad,Sushi,Which option do you prefer: Salad or Sushi?,0.0,-7.152557373046875e-07
Which option do you prefer: {A} or {B}?,Salad,Burger,Which option do you prefer: Salad or Burger?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Pasta,Which option do you prefer: Salad or Pasta?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Steak,Which option do you prefer: Salad or Steak?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Tacos,Which option do you prefer: Salad or Tacos?,0.0,0.0
Which option do you prefer: {A} or {B}?,Steak,Pizza,Which option do you prefer: Steak or Pizza?,0.0,-0.12335205078125
Which option do you prefer: {A} or {B}?,Steak,Sushi,Which option do you prefer: Steak or Sushi?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Steak,Burger,Which option do you prefer: Steak or Burger?,0.0,-2.1457672119140625e-06
Which option do you prefer: {A} or {B}?,Steak,Pasta,Which option do you prefer: Steak or Pasta?,0.0,0.0
Which option do you prefer: {A} or {B}?,Steak,Salad,Which option do you prefer: Steak or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Steak,Tacos,Which option do you prefer: Steak or Tacos?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Tacos,Pizza,Which option do you prefer: Tacos or Pizza?,-1.9073486328125e-06,-0.677734375
Which option do you prefer: {A} or {B}?,Tacos,Sushi,Which option do you prefer: Tacos or Sushi?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Burger,Which option do you prefer: Tacos or Burger?,-3.5762786865234375e-07,-3.5762786865234375e-06
Which option do you prefer: {A} or {B}?,Tacos,Pasta,Which option do you prefer: Tacos or Pasta?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Salad,Which option do you prefer: Tacos or Salad?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Steak,Which option do you prefer: Tacos or Steak?,0.0,0.0
"Between {A} and {B}, which do you favor?",Pizza,Sushi,"Between Pizza and Sushi, which do you favor?",-0.003173828125,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Pizza,Burger,"Between Pizza and Burger, which do you favor?",-0.0002884864807128906,-1.6689300537109375e-06
"Between {A} and {B}, which do you favor?",Pizza,Pasta,"Between Pizza and Pasta, which do you favor?",-0.0004012584686279297,-0.00020110607147216797
"Between {A} and {B}, which do you favor?",Pizza,Salad,"Between Pizza and Salad, which do you favor?",-3.802776336669922e-05,0.0
"Between {A} and {B}, which do you favor?",Pizza,Steak,"Between Pizza and Steak, which do you favor?",-0.00983428955078125,0.0
"Between {A} and {B}, which do you favor?",Pizza,Tacos,"Between Pizza and Tacos, which do you favor?",-0.142822265625,-8.344650268554688e-07
"Between {A} and {B}, which do you favor?",Sushi,Pizza,"Between Sushi and Pizza, which do you favor?",0.0,-0.0024013519287109375
"Between {A} and {B}, which do you favor?",Sushi,Burger,"Between Sushi and Burger, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Sushi,Pasta,"Between Sushi and Pasta, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Sushi,Salad,"Between Sushi and Salad, which do you favor?",-2.384185791015625e-07,0.0
"Between {A} and {B}, which do you favor?",Sushi,Steak,"Between Sushi and Steak, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Sushi,Tacos,"Between Sushi and Tacos, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Burger,Pizza,"Between Burger and Pizza, which do you favor?",-3.5762786865234375e-07,-0.32177734375
"Between {A} and {B}, which do you favor?",Burger,Sushi,"Between Burger and Sushi, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Burger,Pasta,"Between Burger and Pasta, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Burger,Salad,"Between Burger and Salad, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Burger,Steak,"Between Burger and Steak, which do you favor?",-1.430511474609375e-06,0.0
"Between {A} and {B}, which do you favor?",Burger,Tacos,"Between Burger and Tacos, which do you favor?",-3.5762786865234375e-07,-1.430511474609375e-06
"Between {A} and {B}, which do you favor?",Pasta,Pizza,"Between Pasta and Pizza, which do you favor?",-6.151199340820312e-05,-1.9365234375
"Between {A} and {B}, which do you favor?",Pasta,Sushi,"Between Pasta and Sushi, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Pasta,Burger,"Between Pasta and Burger, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Pasta,Salad,"Between Pasta and Salad, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Pasta,Steak,"Between Pasta and Steak, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Pasta,Tacos,"Between Pasta and Tacos, which do you favor?",0.0,-3.5762786865234375e-07
"Between {A} and {B}, which do you favor?",Salad,Pizza,"Between Salad and Pizza, which do you favor?",0.0,-0.0002524852752685547
"Between {A} and {B}, which do you favor?",Salad,Sushi,"Between Salad and Sushi, which do you favor?",0.0,-1.6689300537109375e-06
"Between {A} and {B}, which do you favor?",Salad,Burger,"Between Salad and Burger, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Salad,Pasta,"Between Salad and Pasta, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Salad,Steak,"Between Salad and Steak, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Salad,Tacos,"Between Salad and Tacos, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Steak,Pizza,"Between Steak and Pizza, which do you favor?",0.0,-0.1959228515625
"Between {A} and {B}, which do you favor?",Steak,Sushi,"Between Steak and Sushi, which do you favor?",0.0,-4.76837158203125e-07
"Between {A} and {B}, which do you favor?",Steak,Burger,"Between Steak and Burger, which do you favor?",0.0,-1.5497207641601562e-06
"Between {A} and {B}, which do you favor?",Steak,Pasta,"Between Steak and Pasta, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Steak,Salad,"Between Steak and Salad, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Steak,Tacos,"Between Steak and Tacos, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Tacos,Pizza,"Between Tacos and Pizza, which do you favor?",-4.76837158203125e-06,-0.05023193359375
"Between {A} and {B}, which do you favor?",Tacos,Sushi,"Between Tacos and Sushi, which do you favor?",-1.1920928955078125e-07,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Tacos,Burger,"Between Tacos and Burger, which do you favor?",-3.933906555175781e-06,-1.9073486328125e-06
"Between {A} and {B}, which do you favor?",Tacos,Pasta,"Between Tacos and Pasta, which do you favor?",-2.384185791015625e-07,0.0
"Between {A} and {B}, which do you favor?",Tacos,Salad,"Between Tacos and Salad, which do you favor?",-4.76837158203125e-07,0.0
"Between {A} and {B}, which do you favor?",Tacos,Steak,"Between Tacos and Steak, which do you favor?",-1.1920928955078125e-07,0.0
{A} or {B}?,Pizza,Sushi,Pizza or Sushi?,-0.0030879974365234375,-4.76837158203125e-07
{A} or {B}?,Pizza,Burger,Pizza or Burger?,-0.00019311904907226562,-9.059906005859375e-06
{A} or {B}?,Pizza,Pasta,Pizza or Pasta?,-0.0002465248107910156,-0.00010216236114501953
{A} or {B}?,Pizza,Salad,Pizza or Salad?,-4.649162292480469e-05,0.0
{A} or {B}?,Pizza,Steak,Pizza or Steak?,-0.054168701171875,0.0
{A} or {B}?,Pizza,Tacos,Pizza or Tacos?,-0.14697265625,-9.5367431640625e-07
{A} or {B}?,Sushi,Pizza,Sushi or Pizza?,-1.1920928955078125e-07,-0.16748046875
{A} or {B}?,Sushi,Burger,Sushi or Burger?,0.0,-1.1920928955078125e-07
{A} or {B}?,Sushi,Pasta,Sushi or Pasta?,0.0,0.0
{A} or {B}?,Sushi,Salad,Sushi or Salad?,-2.384185791015625e-07,0.0
{A} or {B}?,Sushi,Steak,Sushi or Steak?,-1.1920928955078125e-07,0.0
{A} or {B}?,Sushi,Tacos,Sushi or Tacos?,0.0,-4.76837158203125e-07
{A} or {B}?,Burger,Pizza,Burger or Pizza?,-1.1920928955078125e-07,-1.40625
{A} or {B}?,Burger,Sushi,Burger or Sushi?,0.0,-1.1920928955078125e-07
{A} or {B}?,Burger,Pasta,Burger or Pasta?,0.0,0.0
{A} or {B}?,Burger,Salad,Burger or Salad?,0.0,0.0
{A} or {B}?,Burger,Steak,Burger or Steak?,-3.5762786865234375e-07,0.0
{A} or {B}?,Burger,Tacos,Burger or Tacos?,-1.1920928955078125e-07,-1.1920928955078125e-07
{A} or {B}?,Pasta,Pizza,Pasta or Pizza?,-9.298324584960938e-06,-3.078125
{A} or {B}?,Pasta,Sushi,Pasta or Sushi?,0.0,-2.384185791015625e-07
{A} or {B}?,Pasta,Burger,Pasta or Burger?,0.0,-9.5367431640625e-07
{A} or {B}?,Pasta,Salad,Pasta or Salad?,0.0,0.0
{A} or {B}?,Pasta,Steak,Pasta or Steak?,0.0,0.0
{A} or {B}?,Pasta,Tacos,Pasta or Tacos?,0.0,-8.344650268554688e-07
{A} or {B}?,Salad,Pizza,Salad or Pizza?,0.0,-0.00443267822265625
{A} or {B}?,Salad,Sushi,Salad or Sushi?,0.0,-9.644031524658203e-05
{A} or {B}?,Salad,Burger,Salad or Burger?,0.0,0.0
{A} or {B}?,Salad,Pasta,Salad or Pasta?,0.0,0.0
{A} or {B}?,Salad,Steak,Salad or Steak?,0.0,0.0
{A} or {B}?,Salad,Tacos,Salad or Tacos?,0.0,0.0
{A} or {B}?,Steak,Pizza,Steak or Pizza?,0.0,-0.84375
{A} or {B}?,Steak,Sushi,Steak or Sushi?,0.0,-2.86102294921875e-06
{A} or {B}?,Steak,Burger,Steak or Burger?,0.0,-1.9073486328125e-06
