template,option_a,option_b,prompt,score_a,score_b
Do you prefer {A} or {B}?,yellow,blue,Do you prefer yellow or blue?,-4.6953125,-3.431640625
Do you prefer {A} or {B}?,yellow,green,Do you prefer yellow or green?,-2.77734375,-6.77734375
Do you prefer {A} or {B}?,yellow,purple,Do you prefer yellow or purple?,-5.765625,-8.015625
Do you prefer {A} or {B}?,purple,red,Do you prefer purple or red?,-2.892578125,-9.984375
Do you prefer {A} or {B}?,purple,blue,Do you prefer purple or blue?,-4.23828125,-7.62890625
Do you prefer {A} or {B}?,purple,green,Do you prefer purple or green?,-2.037109375,-8.5546875
Do you prefer {A} or {B}?,purple,yellow,Do you prefer purple or yellow?,-5.140625,-6.15625
{A} vs. {B}: What is your preference?,red,blue,red vs. blue: What is your preference?,-10.296875,-15.96875
{A} vs. {B}: What is your preference?,red,green,red vs. green: What is your preference?,-0.1036376953125,-3.759765625
{A} vs. {B}: What is your preference?,red,yellow,red vs. yellow: What is your preference?,-0.470458984375,-2.642578125
{A} vs. {B}: What is your preference?,red,purple,red vs. purple: What is your preference?,-3.560546875,-6.09375
{A} vs. {B}: What is your preference?,blue,red,blue vs. red: What is your preference?,-0.029266357421875,-5.88671875
{A} vs. {B}: What is your preference?,blue,green,blue vs. green: What is your preference?,-0.02557373046875,-4.12109375
{A} vs. {B}: What is your preference?,blue,yellow,blue vs. yellow: What is your preference?,-0.05242919921875,-5.20703125
{A} vs. {B}: What is your preference?,blue,purple,blue vs. purple: What is your preference?,-0.07403564453125,-5.02734375
{A} vs. {B}: What is your preference?,green,red,green vs. red: What is your preference?,-0.1309814453125,-9.6015625
{A} vs. {B}: What is your preference?,green,blue,green vs. blue: What is your preference?,-0.56591796875,-3.69140625
{A} vs. {B}: What is your preference?,green,yellow,green vs. yellow: What is your preference?,-0.07916259765625,-6.03125
{A} vs. {B}: What is your preference?,green,purple,green vs. purple: What is your preference?,-0.1976318359375,-6.55859375
{A} vs. {B}: What is your preference?,yellow,red,yellow vs. red: What is your preference?,-0.0020847320556640625,-7.92578125
{A} vs. {B}: What is your preference?,yellow,blue,yellow vs. blue: What is your preference?,-0.174560546875,-3.626953125
{A} vs. {B}: What is your preference?,yellow,green,yellow vs. green: What is your preference?,-0.006763458251953125,-5.6171875
{A} vs. {B}: What is your preference?,yellow,purple,yellow vs. purple: What is your preference?,-0.00797271728515625,-6.3984375
{A} vs. {B}: What is your preference?,purple,red,purple vs. red: What is your preference?,-0.001399993896484375,-10.25
{A} vs. {B}: What is your preference?,purple,blue,purple vs. blue: What is your preference?,-0.0309906005859375,-4.1875
{A} vs. {B}: What is your preference?,purple,green,purple vs. green: What is your preference?,-0.0016918182373046875,-7.078125
{A} vs. {B}: What is your preference?,purple,yellow,purple vs. yellow: What is your preference?,-0.00807952880859375,-5.0078125
Which option do you prefer: {A} or {B}?,red,blue,Which option do you prefer: red or blue?,-0.7548828125,-2.39453125
Which option do you prefer: {A} or {B}?,red,green,Which option do you prefer: red or green?,-0.92333984375,-0.92333984375
Which option do you prefer: {A} or {B}?,red,yellow,Which option do you prefer: red or yellow?,-3.634765625,-1.291015625
Which option do you prefer: {A} or {B}?,red,purple,Which option do you prefer: red or purple?,-5.20703125,-1.4248046875
Which option do you prefer: {A} or {B}?,blue,red,Which option do you prefer: blue or red?,-0.179443359375,-3.6796875
Which option do you prefer: {A} or {B}?,blue,green,Which option do you prefer: blue or green?,-0.39404296875,-3.12890625
Which option do you prefer: {A} or {B}?,blue,yellow,Which option do you prefer: blue or yellow?,-1.6943359375,-2.7890625
Which option do you prefer: {A} or {B}?,blue,purple,Which option do you prefer: blue or purple?,-2.72265625,-3.09765625
Which option do you prefer: {A} or {B}?,green,red,Which option do you prefer: green or red?,-0.28173828125,-9.046875
Which option do you prefer: {A} or {B}?,green,blue,Which option do you prefer: green or blue?,-1.474609375,-4.1953125
Which option do you prefer: {A} or {B}?,green,yellow,Which option do you prefer: green or yellow?,-0.43408203125,-5.43359375
Which option do you prefer: {A} or {B}?,green,purple,Which option do you prefer: green or purple?,-2.189453125,-5.12890625
Which option do you prefer: {A} or {B}?,yellow,red,Which option do you prefer: yellow or red?,-0.5830078125,-1.5517578125
Which option do you prefer: {A} or {B}?,yellow,blue,Which option do you prefer: yellow or blue?,-0.818359375,-1.599609375
Which option do you prefer: {A} or {B}?,yellow,green,Which option do you prefer: yellow or green?,-0.092529296875,-5.03125
Which option do you prefer: {A} or {B}?,yellow,purple,Which option do you prefer: yellow or purple?,-1.2470703125,-4.51171875
Which option do you prefer: {A} or {B}?,purple,red,Which option do you prefer: purple or red?,-0.0380859375,-4.1953125
Which option do you prefer: {A} or {B}?,purple,blue,Which option do you prefer: purple or blue?,-1.0380859375,-1.0380859375
Which option do you prefer: {A} or {B}?,purple,green,Which option do you prefer: purple or green?,-0.0135498046875,-5.76171875
Which option do you prefer: {A} or {B}?,purple,yellow,Which option do you prefer: purple or yellow?,-0.348388671875,-1.7548828125
"Between {A} and {B}, which do you favor?",red,blue,"Between red and blue, which do you favor?",-5.57421875,-8.1640625
"Between {A} and {B}, which do you favor?",red,green,"Between red and green, which do you favor?",-2.97265625,-3.94140625
"Between {A} and {B}, which do you favor?",red,yellow,"Between red and yellow, which do you favor?",-7.5625,-6.421875
"Between {A} and {B}, which do you favor?",red,purple,"Between red and purple, which do you favor?",-6.2890625,-5.2734375
"Between {A} and {B}, which do you favor?",blue,red,"Between blue and red, which do you favor?",-1.8515625,-6.3984375
"Between {A} and {B}, which do you favor?",blue,green,"Between blue and green, which do you favor?",-2.583984375,-3.958984375
"Between {A} and {B}, which do you favor?",blue,yellow,"Between blue and yellow, which do you favor?",-5.53515625,-8.09375
"Between {A} and {B}, which do you favor?",blue,purple,"Between blue and purple, which do you favor?",-3.322265625,-5.21484375
"Between {A} and {B}, which do you favor?",green,red,"Between green and red, which do you favor?",-1.9111328125,-10.4296875
"Between {A} and {B}, which do you favor?",green,blue,"Between green and blue, which do you favor?",-4.265625,-6.46875
"Between {A} and {B}, which do you favor?",green,yellow,"Between green and yellow, which do you favor?",-2.9609375,-7.4921875
"Between {A} and {B}, which do you favor?",green,purple,"Between green and purple, which do you favor?",-3.98828125,-8.2109375
"Between {A} and {B}, which do you favor?",yellow,red,"Between yellow and red, which do you favor?",-1.880859375,-4.55078125
"Between {A} and {B}, which do you favor?",yellow,blue,"Between yellow and blue, which do you favor?",-2.9296875,-5.1015625
"Between {A} and {B}, which do you favor?",yellow,green,"Between yellow and green, which do you favor?",-1.1591796875,-4.78515625
"Between {A} and {B}, which do you favor?",yellow,purple,"Between yellow and purple, which do you favor?",-2.1328125,-5.9296875
"Between {A} and {B}, which do you favor?",purple,red,"Between purple and red, which do you favor?",-0.7880859375,-3.8203125
"Between {A} and {B}, which do you favor?",purple,blue,"Between purple and blue, which do you favor?",-1.96484375,-3.76171875
"Between {A} and {B}, which do you favor?",purple,green,"Between purple and green, which do you favor?",-0.91162109375,-5.70703125
"Between {A} and {B}, which do you favor?",purple,yellow,"Between purple and yellow, which do you favor?",-1.857421875,-3.310546875
{A} or {B}?,red,blue,red or blue?,-0.0006308555603027344,-7.46875
{A} or {B}?,red,green,red or green?,-1.6005859375,-0.2255859375
{A} or {B}?,red,yellow,red or yellow?,-1.1806640625,-0.3681640625
{A} or {B}?,red,purple,red or purple?,-0.48779296875,-0.95654296875
{A} or {B}?,blue,red,blue or red?,-0.00019025802612304688,-9.03125
{A} or {B}?,blue,green,blue or green?,-0.0347900390625,-3.37890625
{A} or {B}?,blue,yellow,blue or yellow?,-0.004852294921875,-5.41015625
{A} or {B}?,blue,purple,blue or purple?,-0.01580810546875,-4.234375
{A} or {B}?,green,red,green or red?,-0.0002570152282714844,-11.921875
{A} or {B}?,green,blue,green or blue?,-0.0015888214111328125,-6.703125
{A} or {B}?,green,yellow,green or yellow?,-0.0003495216369628906,-8.59375
{A} or {B}?,green,purple,green or purple?,-0.006290435791015625,-5.4453125
{A} or {B}?,yellow,red,yellow or red?,-0.0012006759643554688,-6.875
{A} or {B}?,yellow,blue,yellow or blue?,-0.00580596923828125,-5.22265625
{A} or {B}?,yellow,green,yellow or green?,-0.006587982177734375,-5.1015625
{A} or {B}?,yellow,purple,yellow or purple?,-0.01617431640625,-4.171875
{A} or {B}?,purple,red,purple or red?,-0.00021982192993164062,-10.078125
{A} or {B}?,purple,blue,purple or blue?,-0.01103973388671875,-4.57421875
{A} or {B}?,purple,green,purple or green?,-0.0021419525146484375,-6.28515625
{A} or {B}?,purple,yellow,purple or yellow?,-0.0036029815673828125,-5.69140625
Indicate your preference: {A} vs. {B}.,red,blue,Indicate your preference: red vs. blue.,-0.06536865234375,-3.095703125
Indicate your preference: {A} vs. {B}.,red,green,Indicate your preference: red vs. green.,-0.22802734375,-1.6025390625
Indicate your preference: {A} vs. {B}.,red,yellow,Indicate your preference: red vs. yellow.,-0.7109375,-0.7109375
Indicate your preference: {A} vs. {B}.,red,purple,Indicate your preference: red vs. purple.,-0.267822265625,-1.830078125
Indicate your preference: {A} vs. {B}.,blue,red,Indicate your preference: blue vs. red.,-0.0020809173583984375,-6.47265625
Indicate your preference: {A} vs. {B}.,blue,green,Indicate your preference: blue vs. green.,-0.049285888671875,-3.048828125
Indicate your preference: {A} vs. {B}.,blue,yellow,Indicate your preference: blue vs. yellow.,-0.023162841796875,-3.8984375
Indicate your preference: {A} vs. {B}.,blue,purple,Indicate your preference: blue vs. purple.,-0.07794189453125,-2.984375
Indicate your preference: {A} vs. {B}.,green,red,Indicate your preference: green vs. red.,-0.0031585693359375,-10.75
Indicate your preference: {A} vs. {B}.,green,blue,Indicate your preference: green vs. blue.,-0.032379150390625,-4.40625
Indicate your preference: {A} vs. {B}.,green,yellow,Indicate your preference: green vs. yellow.,-0.00499725341796875,-6.91015625
Indicate your preference: {A} vs. {B}.,green,purple,Indicate your preference: green vs. purple.,-0.048126220703125,-6.109375
Indicate your preference: {A} vs. {B}.,yellow,red,Indicate your preference: yellow vs. red.,-0.0077362060546875,-5.0078125
Indicate your preference: {A} vs. {B}.,yellow,blue,Indicate your preference: yellow vs. blue.,-0.96484375,-0.49609375
Indicate your preference: {A} vs. {B}.,yellow,green,Indicate your preference: yellow vs. green.,-0.017242431640625,-4.109375
Indicate your preference: {A} vs. {B}.,yellow,purple,Indicate your preference: yellow vs. purple.,-0.01178741455078125,-5.19921875
Indicate your preference: {A} vs. {B}.,purple,red,Indicate your preference: purple vs. red.,-0.0005617141723632812,-9.078125
Indicate your preference: {A} vs. {B}.,purple,blue,Indicate your preference: purple vs. blue.,-0.012298583984375,-4.88671875
Indicate your preference: {A} vs. {B}.,purple,green,Indicate your preference: purple vs. green.,-0.0011434555053710938,-7.0
Indicate your preference: {A} vs. {B}.,purple,yellow,Indicate your preference: purple vs. yellow.,-0.015289306640625,-4.234375
Which do you like more: {A} or {B}?,red,blue,Which do you like more: red or blue?,-2.837890625,-3.994140625
Which do you like more: {A} or {B}?,red,green,Which do you like more: red or green?,-1.111328125,-2.392578125
Which do you like more: {A} or {B}?,red,yellow,Which do you like more: red or yellow?,-6.109375,-2.998046875
Which do you like more: {A} or {B}?,red,purple,Which do you like more: red or purple?,-9.4921875,-2.447265625
Which do you like more: {A} or {B}?,blue,red,Which do you like more: blue or red?,-1.1357421875,-1.8232421875
Which do you like more: {A} or {B}?,blue,green,Which do you like more: blue or green?,-1.626953125,-3.220703125
Which do you like more: {A} or {B}?,blue,yellow,Which do you like more: blue or yellow?,-2.857421875,-5.03125
Which do you like more: {A} or {B}?,blue,purple,Which do you like more: blue or purple?,-6.28515625,-2.896484375
Which do you like more: {A} or {B}?,green,red,Which do you like more: green or red?,-1.080078125,-3.548828125
Which do you like more: {A} or {B}?,green,blue,Which do you like more: green or blue?,-3.08984375,-4.04296875
Which do you like more: {A} or {B}?,green,yellow,Which do you like more: green or yellow?,-2.25390625,-4.97265625
Which do you like more: {A} or {B}?,green,purple,Which do you like more: green or purple?,-3.58984375,-3.46484375
Which do you like more: {A} or {B}?,yellow,red,Which do you like more: yellow or red?,-3.126953125,-2.251953125
Which do you like more: {A} or {B}?,yellow,blue,Which do you like more: yellow or blue?,-1.29296875,-3.37109375
Which do you like more: {A} or {B}?,yellow,green,Which do you like more: yellow or green?,-0.339599609375,-5.26171875
Which do you like more: {A} or {B}?,yellow,purple,Which do you like more: yellow or purple?,-2.228515625,-4.1796875
Which do you like more: {A} or {B}?,purple,red,Which do you like more: purple or red?,-0.19384765625,-3.427734375
Which do you like more: {A} or {B}?,purple,blue,Which do you like more: purple or blue?,-2.015625,-3.1875
Which do you like more: {A} or {B}?,purple,green,Which do you like more: purple or green?,-0.045318603515625,-7.5625
Which do you like more: {A} or {B}?,purple,yellow,Which do you like more: purple or yellow?,-0.269775390625,-5.69140625
State your preference: {A} or {B}.,red,blue,State your preference: red or blue.,-0.74462890625,-0.83837890625
State your preference: {A} or {B}.,red,green,State your preference: red or green.,-0.8740234375,-0.5927734375
State your preference: {A} or {B}.,red,yellow,State your preference: red or yellow.,-3.75390625,-0.254150390625
State your preference: {A} or {B}.,red,purple,State your preference: red or purple.,-3.841796875,-0.310302734375
State your preference: {A} or {B}.,blue,red,State your preference: blue or red.,-0.02337646484375,-5.0546875
State your preference: {A} or {B}.,blue,green,State your preference: blue or green.,-0.110107421875,-2.328125
State your preference: {A} or {B}.,blue,yellow,State your preference: blue or yellow.,-0.1953125,-2.2265625
State your preference: {A} or {B}.,blue,purple,State your preference: blue or purple.,-0.60107421875,-1.7568359375
State your preference: {A} or {B}.,green,red,State your preference: green or red.,-0.1312255859375,-9.8828125
State your preference: {A} or {B}.,green,blue,State your preference: green or blue.,-0.423828125,-3.736328125
State your preference: {A} or {B}.,green,yellow,State your preference: green or yellow.,-0.041717529296875,-6.85546875
State your preference: {A} or {B}.,green,purple,State your preference: green or purple.,-0.931640625,-4.32421875
State your preference: {A} or {B}.,yellow,red,State your preference: yellow or red.,-0.054443359375,-3.8359375
State your preference: {A} or {B}.,yellow,blue,State your preference: yellow or blue.,-0.73388671875,-0.73388671875
State your preference: {A} or {B}.,yellow,green,State your preference: yellow or green.,-0.02484130859375,-4.0859375
State your preference: {A} or {B}.,yellow,purple,State your preference: yellow or purple.,-0.273193359375,-3.7421875
State your preference: {A} or {B}.,purple,red,State your preference: purple or red.,-0.0030117034912109375,-9.15625
State your preference: {A} or {B}.,purple,blue,State your preference: purple or blue.,-0.089599609375,-3.01171875
State your preference: {A} or {B}.,purple,green,State your preference: purple or green.,-0.0016508102416992188,-7.25
State your preference: {A} or {B}.,purple,yellow,State your preference: purple or yellow.,-0.0408935546875,-3.416015625
Your preference: {A} or {B}.,red,blue,Your preference: red or blue.,-0.161376953125,-2.287109375
Your preference: {A} or {B}.,red,green,Your preference: red or green.,-0.072021484375,-2.947265625
Your preference: {A} or {B}.,red,yellow,Your preference: red or yellow.,-2.42578125,-0.48876953125
Your preference: {A} or {B}.,red,purple,Your preference: red or purple.,-1.9580078125,-1.8017578125
Your preference: {A} or {B}.,blue,red,Your preference: blue or red.,-0.0008916854858398438,-11.625
Your preference: {A} or {B}.,blue,green,Your preference: blue or green.,-0.00359344482421875,-5.94140625
Your preference: {A} or {B}.,blue,yellow,Your preference: blue or yellow.,-0.005504608154296875,-7.56640625
Your preference: {A} or {B}.,blue,purple,Your preference: blue or purple.,-0.0626220703125,-6.203125
Your preference: {A} or {B}.,green,red,Your preference: green or red.,-0.004726409912109375,-12.9140625
Your preference: {A} or {B}.,green,blue,Your preference: green or blue.,-0.0272064208984375,-4.62109375
Your preference: {A} or {B}.,green,yellow,Your preference: green or yellow.,-0.00576019287109375,-9.0390625
Your preference: {A} or {B}.,green,purple,Your preference: green or purple.,-0.114990234375,-6.41015625
Your preference: {A} or {B}.,yellow,red,Your preference: yellow or red.,-0.003925323486328125,-7.28515625
Your preference: {A} or {B}.,yellow,blue,Your preference: yellow or blue.,-0.433349609375,-1.05859375
Your preference: {A} or {B}.,yellow,green,Your preference: yellow or green.,-0.003635406494140625,-6.37890625
Your preference: {A} or {B}.,yellow,purple,Your preference: yellow or purple.,-0.04595947265625,-6.359375
Your preference: {A} or {B}.,purple,red,Your preference: purple or red.,-0.0005059242248535156,-14.546875
Your preference: {A} or {B}.,purple,blue,Your preference: purple or blue.,-0.0037250518798828125,-6.47265625
Your preference: {A} or {B}.,purple,green,Your preference: purple or green.,-0.0003495216369628906,-12.0625
Your preference: {A} or {B}.,purple,yellow,Your preference: purple or yellow.,-0.0011072158813476562,-8.453125
Do you favor {A} over {B}?,red,blue,Do you favor red over blue?,-8.765625,-11.0625
Do you favor {A} over {B}?,red,green,Do you favor red over green?,-8.0546875,-11.6796875
Do you favor {A} over {B}?,red,yellow,Do you favor red over yellow?,-8.3046875,-10.5703125
Do you favor {A} over {B}?,red,purple,Do you favor red over purple?,-8.5390625,-12.7578125
Do you favor {A} over {B}?,blue,red,Do you favor blue over red?,-8.3125,-12.796875
Do you favor {A} over {B}?,blue,green,Do you favor blue over green?,-9.3203125,-12.9765625
Do you favor {A} over {B}?,blue,yellow,Do you favor blue over yellow?,-9.03125,-12.375
Do you favor {A} over {B}?,blue,purple,Do you favor blue over purple?,-7.86328125,-11.890625
Do you favor {A} over {B}?,green,red,Do you favor green over red?,-6.578125,-11.796875
Do you favor {A} over {B}?,green,blue,Do you favor green over blue?,-7.82421875,-10.484375
Do you favor {A} over {B}?,green,yellow,Do you favor green over yellow?,-6.328125,-9.0
Do you favor {A} over {B}?,green,purple,Do you favor green over purple?,-7.59375,-11.296875
Do you favor {A} over {B}?,yellow,red,Do you favor yellow over red?,-4.765625,-12.5625
Do you favor {A} over {B}?,yellow,blue,Do you favor yellow over blue?,-5.828125,-10.078125
Do you favor {A} over {B}?,yellow,green,Do you favor yellow over green?,-6.0234375,-11.3046875
Do you favor {A} over {B}?,yellow,purple,Do you favor yellow over purple?,-4.8671875,-11.7734375
Do you favor {A} over {B}?,purple,red,Do you favor purple over red?,-5.5625,-14.28125
Do you favor {A} over {B}?,purple,blue,Do you favor purple over blue?,-7.12890625,-10.96875
Do you favor {A} over {B}?,purple,green,Do you favor purple over green?,-7.046875,-11.671875
Do you favor {A} over {B}?,purple,yellow,Do you favor purple over yellow?,-6.015625,-12.1484375
"Between {A} and {B}, what is your preference?",red,blue,"Between red and blue, what is your preference?",-5.0,-7.5625
"Between {A} and {B}, what is your preference?",red,green,"Between red and green, what is your preference?",-2.97265625,-4.14453125
"Between {A} and {B}, what is your preference?",red,yellow,"Between red and yellow, what is your preference?",-6.51171875,-5.24609375
"Between {A} and {B}, what is your preference?",red,purple,"Between red and purple, what is your preference?",-5.953125,-5.46875
"Between {A} and {B}, what is your preference?",blue,red,"Between blue and red, what is your preference?",-1.8388671875,-5.58984375
"Between {A} and {B}, what is your preference?",blue,green,"Between blue and green, what is your preference?",-2.947265625,-4.2890625
"Between {A} and {B}, what is your preference?",blue,yellow,"Between blue and yellow, what is your preference?",-5.12109375,-7.43359375
"Between {A} and {B}, what is your preference?",blue,purple,"Between blue and purple, what is your preference?",-3.693359375,-5.53515625
"Between {A} and {B}, what is your preference?",green,red,"Between green and red, what is your preference?",-1.6513671875,-9.5390625
"Between {A} and {B}, what is your preference?",green,blue,"Between green and blue, what is your preference?",-4.9921875,-6.9453125
"Between {A} and {B}, what is your preference?",green,yellow,"Between green and yellow, what is your preference?",-3.396484375,-7.2890625
"Between {A} and {B}, what is your preference?",green,purple,"Between green and purple, what is your preference?",-4.1875,-8.421875
"Between {A} and {B}, what is your preference?",yellow,red,"Between yellow and red, what is your preference?",-1.716796875,-3.576171875
"Between {A} and {B}, what is your preference?",yellow,blue,"Between yellow and blue, what is your preference?",-2.806640625,-4.44921875
"Between {A} and {B}, what is your preference?",yellow,green,"Between yellow and green, what is your preference?",-1.2578125,-4.7109375
"Between {A} and {B}, what is your preference?",yellow,purple,"Between yellow and purple, what is your preference?",-1.720703125,-5.3125
"Between {A} and {B}, what is your preference?",purple,red,"Between purple and red, what is your preference?",-1.091796875,-3.373046875
"Between {A} and {B}, what is your preference?",purple,blue,"Between purple and blue, what is your preference?",-2.703125,-4.421875
"Between {A} and {B}, what is your preference?",purple,green,"Between purple and green, what is your preference?",-1.1162109375,-5.1796875
"Between {A} and {B}, what is your preference?",purple,yellow,"Between purple and yellow, what is your preference?",-1.5869140625,-2.6015625
Which holds your preference: {A} or {B}?,red,blue,Which holds your preference: red or blue?,-2.576171875,-5.484375
Which holds your preference: {A} or {B}?,red,green,Which holds your preference: red or green?,-0.7236328125,-3.76953125
Which holds your preference: {A} or {B}?,red,yellow,Which holds your preference: red or yellow?,-3.48828125,-3.98828125
Which holds your preference: {A} or {B}?,red,purple,Which holds your preference: red or purple?,-5.07421875,-4.35546875
Which holds your preference: {A} or {B}?,blue,red,Which holds your preference: blue or red?,-0.491455078125,-4.3046875
Which holds your preference: {A} or {B}?,blue,green,Which holds your preference: blue or green?,-0.67822265625,-4.3515625
Which holds your preference: {A} or {B}?,blue,yellow,Which holds your preference: blue or yellow?,-1.2392578125,-3.849609375
Which holds your preference: {A} or {B}?,blue,purple,Which holds your preference: blue or purple?,-2.716796875,-4.203125
Which holds your preference: {A} or {B}?,green,red,Which holds your preference: green or red?,-1.7880859375,-6.3046875
Which holds your preference: {A} or {B}?,green,blue,Which holds your preference: green or blue?,-3.072265625,-5.58984375
Which holds your preference: {A} or {B}?,green,yellow,Which holds your preference: green or yellow?,-2.009765625,-4.5859375
Which holds your preference: {A} or {B}?,green,purple,Which holds your preference: green or purple?,-4.71875,-6.609375
Which holds your preference: {A} or {B}?,yellow,red,Which holds your preference: yellow or red?,-0.7529296875,-4.48828125
Which holds your preference: {A} or {B}?,yellow,blue,Which holds your preference: yellow or blue?,-1.6904296875,-4.16015625
Which holds your preference: {A} or {B}?,yellow,green,Which holds your preference: yellow or green?,-0.263671875,-5.421875
Which holds your preference: {A} or {B}?,yellow,purple,Which holds your preference: yellow or purple?,-2.056640625,-7.2578125
Which holds your preference: {A} or {B}?,purple,red,Which holds your preference: purple or red?,-0.1043701171875,-7.52734375
Which holds your preference: {A} or {B}?,purple,blue,Which holds your preference: purple or blue?,-0.74853515625,-5.453125
Which holds your preference: {A} or {B}?,purple,green,Which holds your preference: purple or green?,-0.1029052734375,-9.8515625
Which holds your preference: {A} or {B}?,purple,yellow,Which holds your preference: purple or yellow?,-0.240234375,-6.44140625
Do you lean towards {A} or {B}?,red,blue,Do you lean towards red or blue?,-9.9609375,-9.0859375
Do you lean towards {A} or {B}?,red,green,Do you lean towards red or green?,-10.4765625,-10.2109375
Do you lean towards {A} or {B}?,red,yellow,Do you lean towards red or yellow?,-12.2265625,-9.4921875
Do you lean towards {A} or {B}?,red,purple,Do you lean towards red or purple?,-13.25,-7.05859375
Do you lean towards {A} or {B}?,blue,red,Do you lean towards blue or red?,-6.20703125,-14.5078125
Do you lean towards {A} or {B}?,blue,green,Do you lean towards blue or green?,-8.2890625,-13.3671875
Do you lean towards {A} or {B}?,blue,yellow,Do you lean towards blue or yellow?,-9.6484375,-12.7734375
Do you lean towards {A} or {B}?,blue,purple,Do you lean towards blue or purple?,-9.265625,-9.203125
Do you lean towards {A} or {B}?,green,red,Do you lean towards green or red?,-7.08203125,-14.15625
Do you lean towards {A} or {B}?,green,blue,Do you lean towards green or blue?,-9.2734375,-11.2578125
Do you lean towards {A} or {B}?,green,yellow,Do you lean towards green or yellow?,-8.296875,-11.984375
Do you lean towards {A} or {B}?,green,purple,Do you lean towards green or purple?,-9.3125,-10.984375
Do you lean towards {A} or {B}?,yellow,red,Do you lean towards yellow or red?,-6.984375,-13.0625
Do you lean towards {A} or {B}?,yellow,blue,Do you lean towards yellow or blue?,-6.90625,-9.625
Do you lean towards {A} or {B}?,yellow,green,Do you lean towards yellow or green?,-6.98046875,-12.8046875
Do you lean towards {A} or {B}?,yellow,purple,Do you lean towards yellow or purple?,-7.67578125,-12.109375
Do you lean towards {A} or {B}?,purple,red,Do you lean towards purple or red?,-6.28515625,-20.21875
Do you lean towards {A} or {B}?,purple,blue,Do you lean towards purple or blue?,-6.62890625,-15.25
Do you lean towards {A} or {B}?,purple,green,Do you lean towards purple or green?,-5.86328125,-15.5546875
Do you lean towards {A} or {B}?,purple,yellow,Do you lean towards purple or yellow?,-6.69140625,-14.4375
"In a comparison of {A} and {B}, which do you prefer?",red,blue,"In a comparison of red and blue, which do you prefer?",-7.4296875,-9.6796875
