template,option_a,option_b,prompt,score_a,score_b
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Which do you prefer?
Answer: ",-27.59375,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Which do you prefer?
Answer: ",-27.84375,-1.5497207641601562e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Which do you prefer?
Answer: ",-1.1920928955078125e-07,-34.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Which do you prefer?
Answer: ",0.0,-30.4375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Which do you prefer?
Answer: ",0.0,-30.515625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Which do you prefer?
Answer: ",0.0,-26.953125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Which do you prefer?
Answer: ",-1.1920928955078125e-07,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Which do you prefer?
Answer: ",-1.1920928955078125e-07,-1.5497207641601562e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Which do you prefer?
Answer: ",0.0,-34.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Which do you prefer?
Answer: ",0.0,-30.28125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Which do you prefer?
Answer: ",0.0,-30.375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Which do you prefer?
Answer: ",0.0,-26.9375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Which do you prefer?
Answer: ",0.0,-1.1920928955078125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Which do you prefer?
Answer: ",-1.1920928955078125e-07,-2.384185791015625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Which do you prefer?
Answer: ",-4.76837158203125e-07,-35.4375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Which do you prefer?
Answer: ",-2.384185791015625e-07,-31.5625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Which do you prefer?
Answer: ",-4.76837158203125e-07,-31.84375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Which do you prefer?
Answer: ",-3.5762786865234375e-07,-28.421875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Which do you prefer?
Answer: ",-2.384185791015625e-07,-2.384185791015625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Which do you prefer?
Answer: ",-3.5762786865234375e-07,-2.384185791015625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-2.4557113647460938e-05,-19.390625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-1.6450881958007812e-05,-19.234375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-1.704692840576172e-05,-16.5625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-31.796875,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-31.9375,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-32.03125,-4.76837158203125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-3.516674041748047e-05,-16.359375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-3.7550926208496094e-05,-21.765625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-3.516674041748047e-05,-18.328125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-28.921875,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-29.140625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-29.625,-7.152557373046875e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-7.784366607666016e-05,-14.78125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-7.915496826171875e-05,-20.359375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-7.843971252441406e-05,-18.296875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-27.75,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-27.515625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-27.78125,-1.1920928955078125e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-0.00013768672943115234,-10.125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-3.933906555175781e-05,-15.625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-2.8252601623535156e-05,-16.34375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-25.65625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-25.765625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-26.109375,-2.6226043701171875e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-31.9375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",0.0,-29.171875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-27.96875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-25.8125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-1.3113021850585938e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",0.0,-31.9375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",0.0,-29.3125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",0.0,-27.703125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",0.0,-25.9375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",0.0,-1.1920928955078125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",0.0,-9.5367431640625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-32.90625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-3.5762786865234375e-07,-30.15625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-28.859375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-26.828125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-2.384185791015625e-07,-2.384185791015625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-4.76837158203125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
What is your preference?
Answer: ",-2.9802322387695312e-06,-16.046875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
What is your preference?
Answer: ",-1.0848045349121094e-05,-11.578125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
What is your preference?
Answer: ",-6.079673767089844e-06,-12.484375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
What is your preference?
Answer: ",-32.15625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
What is your preference?
Answer: ",-32.5625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
What is your preference?
Answer: ",-32.8125,-3.5762786865234375e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
What is your preference?
Answer: ",-4.76837158203125e-06,-12.703125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
What is your preference?
Answer: ",-1.430511474609375e-06,-18.078125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
What is your preference?
Answer: ",-2.0265579223632812e-06,-15.671875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
What is your preference?
Answer: ",-29.4375,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
What is your preference?
Answer: ",-29.578125,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
What is your preference?
Answer: ",-30.03125,-4.76837158203125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
What is your preference?
Answer: ",-0.0005826950073242188,-7.46875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
What is your preference?
Answer: ",-1.5616416931152344e-05,-17.3125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
What is your preference?
Answer: ",-2.110004425048828e-05,-12.734375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
What is your preference?
Answer: ",-29.171875,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
What is your preference?
Answer: ",-29.21875,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
What is your preference?
Answer: ",-29.640625,-7.152557373046875e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
What is your preference?
Answer: ",-0.07659912109375,-2.607421875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
What is your preference?
Answer: ",-2.181529998779297e-05,-10.96875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
What is your preference?
Answer: ",-0.0015316009521484375,-6.484375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
What is your preference?
Answer: ",-26.15625,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
What is your preference?
Answer: ",-26.234375,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
What is your preference?
Answer: ",-26.6875,-2.2649765014648438e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
What is your preference?
Answer: ",-1.1920928955078125e-07,-32.34375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
What is your preference?
Answer: ",0.0,-29.484375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
What is your preference?
Answer: ",-1.1920928955078125e-07,-29.421875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
What is your preference?
Answer: ",-1.1920928955078125e-07,-25.859375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
What is your preference?
Answer: ",-1.1920928955078125e-07,0.0
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
What is your preference?
Answer: ",-1.1920928955078125e-07,-1.7881393432617188e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
What is your preference?
Answer: ",0.0,-32.25
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
What is your preference?
Answer: ",0.0,-29.46875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
What is your preference?
Answer: ",0.0,-29.15625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
What is your preference?
Answer: ",0.0,-25.8125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
What is your preference?
Answer: ",0.0,-1.1920928955078125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
What is your preference?
Answer: ",0.0,-4.76837158203125e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
What is your preference?
Answer: ",-3.5762786865234375e-07,-33.46875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
What is your preference?
Answer: ",-2.384185791015625e-07,-30.46875
