template,option_a,option_b,prompt,score_a,score_b
Which do you prefer: {A} or {B}?,Burger,Steak,Which do you prefer: Burger or Steak?,-0.0809326171875,-0.0009984970092773438
Which do you prefer: {A} or {B}?,Burger,Tacos,Which do you prefer: Burger or Tacos?,-0.77099609375,-0.00621795654296875
Which do you prefer: {A} or {B}?,Pasta,Pizza,Which do you prefer: Pasta or Pizza?,-0.00040030479431152344,-1.9599609375
Which do you prefer: {A} or {B}?,Pasta,Sushi,Which do you prefer: Pasta or Sushi?,-0.0001043081283569336,-0.00015044212341308594
Which do you prefer: {A} or {B}?,Pasta,Burger,Which do you prefer: Pasta or Burger?,-3.695487976074219e-05,-0.00989532470703125
Which do you prefer: {A} or {B}?,Pasta,Salad,Which do you prefer: Pasta or Salad?,-3.361701965332031e-05,-0.00213623046875
Which do you prefer: {A} or {B}?,Pasta,Steak,Which do you prefer: Pasta or Steak?,-5.9723854064941406e-05,-0.0011014938354492188
Which do you prefer: {A} or {B}?,Pasta,Tacos,Which do you prefer: Pasta or Tacos?,-0.00012505054473876953,-0.00164794921875
Which do you prefer: {A} or {B}?,Salad,Pizza,Which do you prefer: Salad or Pizza?,-0.0028858184814453125,-0.374755859375
Which do you prefer: {A} or {B}?,Salad,Sushi,Which do you prefer: Salad or Sushi?,-0.0026187896728515625,-0.00018107891082763672
Which do you prefer: {A} or {B}?,Salad,Burger,Which do you prefer: Salad or Burger?,-0.0023956298828125,-0.00572967529296875
Which do you prefer: {A} or {B}?,Salad,Pasta,Which do you prefer: Salad or Pasta?,-0.0037364959716796875,-3.5643577575683594e-05
Which do you prefer: {A} or {B}?,Salad,Steak,Which do you prefer: Salad or Steak?,-0.0014019012451171875,-0.0011491775512695312
Which do you prefer: {A} or {B}?,Salad,Tacos,Which do you prefer: Salad or Tacos?,-0.079833984375,-0.0019779205322265625
Which do you prefer: {A} or {B}?,Steak,Pizza,Which do you prefer: Steak or Pizza?,-0.001972198486328125,-2.705078125
Which do you prefer: {A} or {B}?,Steak,Sushi,Which do you prefer: Steak or Sushi?,-0.0022411346435546875,-0.00013589859008789062
Which do you prefer: {A} or {B}?,Steak,Burger,Which do you prefer: Steak or Burger?,-0.001415252685546875,-0.01145172119140625
Which do you prefer: {A} or {B}?,Steak,Pasta,Which do you prefer: Steak or Pasta?,-0.001995086669921875,-5.1856040954589844e-05
Which do you prefer: {A} or {B}?,Steak,Salad,Which do you prefer: Steak or Salad?,-0.0016222000122070312,-0.0015716552734375
Which do you prefer: {A} or {B}?,Steak,Tacos,Which do you prefer: Steak or Tacos?,-0.00920867919921875,-0.0027713775634765625
Which do you prefer: {A} or {B}?,Tacos,Pizza,Which do you prefer: Tacos or Pizza?,-0.01361083984375,-0.662109375
Which do you prefer: {A} or {B}?,Tacos,Sushi,Which do you prefer: Tacos or Sushi?,-0.006893157958984375,-9.751319885253906e-05
Which do you prefer: {A} or {B}?,Tacos,Burger,Which do you prefer: Tacos or Burger?,-0.0689697265625,-0.029632568359375
Which do you prefer: {A} or {B}?,Tacos,Pasta,Which do you prefer: Tacos or Pasta?,-0.00975799560546875,-3.4809112548828125e-05
Which do you prefer: {A} or {B}?,Tacos,Salad,Which do you prefer: Tacos or Salad?,-0.004825592041015625,-0.006000518798828125
Which do you prefer: {A} or {B}?,Tacos,Steak,Which do you prefer: Tacos or Steak?,-0.010498046875,-0.00579071044921875
Do you prefer {A} or {B}?,Pizza,Sushi,Do you prefer Pizza or Sushi?,-1.697265625,-7.522106170654297e-05
Do you prefer {A} or {B}?,Pizza,Burger,Do you prefer Pizza or Burger?,-1.01171875,-0.0047607421875
Do you prefer {A} or {B}?,Pizza,Pasta,Do you prefer Pizza or Pasta?,-1.751953125,-0.0007390975952148438
Do you prefer {A} or {B}?,Pizza,Salad,Do you prefer Pizza or Salad?,-0.8720703125,-0.002716064453125
Do you prefer {A} or {B}?,Pizza,Steak,Do you prefer Pizza or Steak?,-2.478515625,-0.0025119781494140625
Do you prefer {A} or {B}?,Pizza,Tacos,Do you prefer Pizza or Tacos?,-0.79248046875,-0.0025959014892578125
Do you prefer {A} or {B}?,Sushi,Pizza,Do you prefer Sushi or Pizza?,-0.00021517276763916016,-1.3642578125
Do you prefer {A} or {B}?,Sushi,Burger,Do you prefer Sushi or Burger?,-0.00012743473052978516,-0.00807952880859375
Do you prefer {A} or {B}?,Sushi,Pasta,Do you prefer Sushi or Pasta?,-0.000568389892578125,-8.547306060791016e-05
Do you prefer {A} or {B}?,Sushi,Salad,Do you prefer Sushi or Salad?,-0.00028443336486816406,-0.00356292724609375
Do you prefer {A} or {B}?,Sushi,Steak,Do you prefer Sushi or Steak?,-0.0003845691680908203,-0.00328826904296875
Do you prefer {A} or {B}?,Sushi,Tacos,Do you prefer Sushi or Tacos?,-0.00028705596923828125,-0.005641937255859375
Do you prefer {A} or {B}?,Burger,Pizza,Do you prefer Burger or Pizza?,-0.058990478515625,-1.267578125
Do you prefer {A} or {B}?,Burger,Sushi,Do you prefer Burger or Sushi?,-0.04669189453125,-0.00010645389556884766
Do you prefer {A} or {B}?,Burger,Pasta,Do you prefer Burger or Pasta?,-0.453369140625,-5.137920379638672e-05
Do you prefer {A} or {B}?,Burger,Salad,Do you prefer Burger or Salad?,-0.057952880859375,-0.00360870361328125
Do you prefer {A} or {B}?,Burger,Steak,Do you prefer Burger or Steak?,-0.11199951171875,-0.001750946044921875
Do you prefer {A} or {B}?,Burger,Tacos,Do you prefer Burger or Tacos?,-0.6845703125,-0.00485992431640625
Do you prefer {A} or {B}?,Pasta,Pizza,Do you prefer Pasta or Pizza?,-0.0003399848937988281,-2.08203125
Do you prefer {A} or {B}?,Pasta,Sushi,Do you prefer Pasta or Sushi?,-0.00010466575622558594,-0.00017404556274414062
Do you prefer {A} or {B}?,Pasta,Burger,Do you prefer Pasta or Burger?,-4.696846008300781e-05,-0.009857177734375
Do you prefer {A} or {B}?,Pasta,Salad,Do you prefer Pasta or Salad?,-4.4465065002441406e-05,-0.005352020263671875
Do you prefer {A} or {B}?,Pasta,Steak,Do you prefer Pasta or Steak?,-9.274482727050781e-05,-0.0011577606201171875
Do you prefer {A} or {B}?,Pasta,Tacos,Do you prefer Pasta or Tacos?,-9.763240814208984e-05,-0.002475738525390625
Do you prefer {A} or {B}?,Salad,Pizza,Do you prefer Salad or Pizza?,-0.0036144256591796875,-1.111328125
Do you prefer {A} or {B}?,Salad,Sushi,Do you prefer Salad or Sushi?,-0.0023174285888671875,-0.0004458427429199219
Do you prefer {A} or {B}?,Salad,Burger,Do you prefer Salad or Burger?,-0.004634857177734375,-0.0091705322265625
Do you prefer {A} or {B}?,Salad,Pasta,Do you prefer Salad or Pasta?,-0.0062103271484375,-5.7578086853027344e-05
Do you prefer {A} or {B}?,Salad,Steak,Do you prefer Salad or Steak?,-0.00189208984375,-0.0018138885498046875
Do you prefer {A} or {B}?,Salad,Tacos,Do you prefer Salad or Tacos?,-0.0268707275390625,-0.0019588470458984375
Do you prefer {A} or {B}?,Steak,Pizza,Do you prefer Steak or Pizza?,-0.0029506683349609375,-2.6171875
Do you prefer {A} or {B}?,Steak,Sushi,Do you prefer Steak or Sushi?,-0.00299835205078125,-0.00022077560424804688
Do you prefer {A} or {B}?,Steak,Burger,Do you prefer Steak or Burger?,-0.0023479461669921875,-0.01082611083984375
Do you prefer {A} or {B}?,Steak,Pasta,Do you prefer Steak or Pasta?,-0.0028095245361328125,-7.390975952148438e-05
Do you prefer {A} or {B}?,Steak,Salad,Do you prefer Steak or Salad?,-0.002376556396484375,-0.0036563873291015625
Do you prefer {A} or {B}?,Steak,Tacos,Do you prefer Steak or Tacos?,-0.0242156982421875,-0.0028324127197265625
Do you prefer {A} or {B}?,Tacos,Pizza,Do you prefer Tacos or Pizza?,-0.0204315185546875,-0.77685546875
Do you prefer {A} or {B}?,Tacos,Sushi,Do you prefer Tacos or Sushi?,-0.0115509033203125,-7.367134094238281e-05
Do you prefer {A} or {B}?,Tacos,Burger,Do you prefer Tacos or Burger?,-0.09185791015625,-0.0249176025390625
Do you prefer {A} or {B}?,Tacos,Pasta,Do you prefer Tacos or Pasta?,-0.014892578125,-4.875659942626953e-05
Do you prefer {A} or {B}?,Tacos,Salad,Do you prefer Tacos or Salad?,-0.01004791259765625,-0.00634765625
Do you prefer {A} or {B}?,Tacos,Steak,Do you prefer Tacos or Steak?,-0.01422119140625,-0.0058746337890625
{A} vs. {B}: What is your preference?,Pizza,Sushi,Pizza vs. Sushi: What is your preference?,-0.326416015625,-0.00014722347259521484
{A} vs. {B}: What is your preference?,Pizza,Burger,Pizza vs. Burger: What is your preference?,-0.192138671875,-0.0104522705078125
{A} vs. {B}: What is your preference?,Pizza,Pasta,Pizza vs. Pasta: What is your preference?,-0.314453125,-0.005321502685546875
{A} vs. {B}: What is your preference?,Pizza,Salad,Pizza vs. Salad: What is your preference?,-0.171630859375,-0.002777099609375
{A} vs. {B}: What is your preference?,Pizza,Steak,Pizza vs. Steak: What is your preference?,-0.62890625,-0.0023746490478515625
{A} vs. {B}: What is your preference?,Pizza,Tacos,Pizza vs. Tacos: What is your preference?,-0.11065673828125,-0.0218963623046875
{A} vs. {B}: What is your preference?,Sushi,Pizza,Sushi vs. Pizza: What is your preference?,-0.00013899803161621094,-2.119140625
{A} vs. {B}: What is your preference?,Sushi,Burger,Sushi vs. Burger: What is your preference?,-0.00016117095947265625,-0.0227203369140625
{A} vs. {B}: What is your preference?,Sushi,Pasta,Sushi vs. Pasta: What is your preference?,-0.00017571449279785156,-0.0006341934204101562
{A} vs. {B}: What is your preference?,Sushi,Salad,Sushi vs. Salad: What is your preference?,-0.00019025802612304688,-0.005077362060546875
{A} vs. {B}: What is your preference?,Sushi,Steak,Sushi vs. Steak: What is your preference?,-0.0002791881561279297,-0.0038967132568359375
{A} vs. {B}: What is your preference?,Sushi,Tacos,Sushi vs. Tacos: What is your preference?,-0.00018095970153808594,-0.049774169921875
{A} vs. {B}: What is your preference?,Burger,Pizza,Burger vs. Pizza: What is your preference?,-0.029571533203125,-0.7255859375
{A} vs. {B}: What is your preference?,Burger,Sushi,Burger vs. Sushi: What is your preference?,-0.0472412109375,-0.00015103816986083984
{A} vs. {B}: What is your preference?,Burger,Pasta,Burger vs. Pasta: What is your preference?,-0.11663818359375,-0.00017535686492919922
{A} vs. {B}: What is your preference?,Burger,Salad,Burger vs. Salad: What is your preference?,-0.04638671875,-0.0028591156005859375
{A} vs. {B}: What is your preference?,Burger,Steak,Burger vs. Steak: What is your preference?,-0.04974365234375,-0.00121307373046875
{A} vs. {B}: What is your preference?,Burger,Tacos,Burger vs. Tacos: What is your preference?,-0.2144775390625,-0.0288543701171875
{A} vs. {B}: What is your preference?,Pasta,Pizza,Pasta vs. Pizza: What is your preference?,-9.524822235107422e-05,-1.568359375
{A} vs. {B}: What is your preference?,Pasta,Sushi,Pasta vs. Sushi: What is your preference?,-5.1021575927734375e-05,-0.00034618377685546875
{A} vs. {B}: What is your preference?,Pasta,Burger,Pasta vs. Burger: What is your preference?,-2.5153160095214844e-05,-0.01995849609375
{A} vs. {B}: What is your preference?,Pasta,Salad,Pasta vs. Salad: What is your preference?,-3.218650817871094e-05,-0.0031681060791015625
{A} vs. {B}: What is your preference?,Pasta,Steak,Pasta vs. Steak: What is your preference?,-3.790855407714844e-05,-0.00130462646484375
{A} vs. {B}: What is your preference?,Pasta,Tacos,Pasta vs. Tacos: What is your preference?,-3.1828880310058594e-05,-0.018463134765625
{A} vs. {B}: What is your preference?,Salad,Pizza,Salad vs. Pizza: What is your preference?,-0.0010242462158203125,-1.0322265625
{A} vs. {B}: What is your preference?,Salad,Sushi,Salad vs. Sushi: What is your preference?,-0.0010709762573242188,-0.0013685226440429688
{A} vs. {B}: What is your preference?,Salad,Burger,Salad vs. Burger: What is your preference?,-0.0020580291748046875,-0.0213623046875
{A} vs. {B}: What is your preference?,Salad,Pasta,Salad vs. Pasta: What is your preference?,-0.0008249282836914062,-0.0003879070281982422
{A} vs. {B}: What is your preference?,Salad,Steak,Salad vs. Steak: What is your preference?,-0.0006747245788574219,-0.0016813278198242188
{A} vs. {B}: What is your preference?,Salad,Tacos,Salad vs. Tacos: What is your preference?,-0.0032176971435546875,-0.0087127685546875
{A} vs. {B}: What is your preference?,Steak,Pizza,Steak vs. Pizza: What is your preference?,-0.001262664794921875,-2.859375
{A} vs. {B}: What is your preference?,Steak,Sushi,Steak vs. Sushi: What is your preference?,-0.00115966796875,-0.0004401206970214844
{A} vs. {B}: What is your preference?,Steak,Burger,Steak vs. Burger: What is your preference?,-0.0014352798461914062,-0.037078857421875
{A} vs. {B}: What is your preference?,Steak,Pasta,Steak vs. Pasta: What is your preference?,-0.0007843971252441406,-0.00019073486328125
{A} vs. {B}: What is your preference?,Steak,Salad,Steak vs. Salad: What is your preference?,-0.0011348724365234375,-0.00261688232421875
{A} vs. {B}: What is your preference?,Steak,Tacos,Steak vs. Tacos: What is your preference?,-0.0027866363525390625,-0.07110595703125
{A} vs. {B}: What is your preference?,Tacos,Pizza,Tacos vs. Pizza: What is your preference?,-0.0364990234375,-1.6669921875
{A} vs. {B}: What is your preference?,Tacos,Sushi,Tacos vs. Sushi: What is your preference?,-0.013671875,-0.00022339820861816406
{A} vs. {B}: What is your preference?,Tacos,Burger,Tacos vs. Burger: What is your preference?,-0.17236328125,-0.03253173828125
{A} vs. {B}: What is your preference?,Tacos,Pasta,Tacos vs. Pasta: What is your preference?,-0.019500732421875,-0.000255584716796875
{A} vs. {B}: What is your preference?,Tacos,Salad,Tacos vs. Salad: What is your preference?,-0.01282501220703125,-0.0161285400390625
{A} vs. {B}: What is your preference?,Tacos,Steak,Tacos vs. Steak: What is your preference?,-0.03741455078125,-0.00572967529296875
Which option do you prefer: {A} or {B}?,Pizza,Sushi,Which option do you prefer: Pizza or Sushi?,-0.7958984375,-5.507469177246094e-05
Which option do you prefer: {A} or {B}?,Pizza,Burger,Which option do you prefer: Pizza or Burger?,-0.6015625,-0.003662109375
Which option do you prefer: {A} or {B}?,Pizza,Pasta,Which option do you prefer: Pizza or Pasta?,-1.3359375,-0.0002560615539550781
Which option do you prefer: {A} or {B}?,Pizza,Salad,Which option do you prefer: Pizza or Salad?,-0.3447265625,-0.0008783340454101562
Which option do you prefer: {A} or {B}?,Pizza,Steak,Which option do you prefer: Pizza or Steak?,-2.193359375,-0.0011425018310546875
Which option do you prefer: {A} or {B}?,Pizza,Tacos,Which option do you prefer: Pizza or Tacos?,-0.5732421875,-0.0022029876708984375
Which option do you prefer: {A} or {B}?,Sushi,Pizza,Which option do you prefer: Sushi or Pizza?,-5.900859832763672e-05,-1.271484375
Which option do you prefer: {A} or {B}?,Sushi,Burger,Which option do you prefer: Sushi or Burger?,-4.744529724121094e-05,-0.005069732666015625
Which option do you prefer: {A} or {B}?,Sushi,Pasta,Which option do you prefer: Sushi or Pasta?,-0.00016415119171142578,-6.186962127685547e-05
Which option do you prefer: {A} or {B}?,Sushi,Salad,Which option do you prefer: Sushi or Salad?,-0.000110626220703125,-0.0009927749633789062
Which option do you prefer: {A} or {B}?,Sushi,Steak,Which option do you prefer: Sushi or Steak?,-8.893013000488281e-05,-0.0017261505126953125
Which option do you prefer: {A} or {B}?,Sushi,Tacos,Which option do you prefer: Sushi or Tacos?,-0.0002073049545288086,-0.0025653839111328125
Which option do you prefer: {A} or {B}?,Burger,Pizza,Which option do you prefer: Burger or Pizza?,-0.037384033203125,-0.685546875
Which option do you prefer: {A} or {B}?,Burger,Sushi,Which option do you prefer: Burger or Sushi?,-0.031829833984375,-6.020069122314453e-05
Which option do you prefer: {A} or {B}?,Burger,Pasta,Which option do you prefer: Burger or Pasta?,-0.2386474609375,-3.5881996154785156e-05
Which option do you prefer: {A} or {B}?,Burger,Salad,Which option do you prefer: Burger or Salad?,-0.046722412109375,-0.0008273124694824219
Which option do you prefer: {A} or {B}?,Burger,Steak,Which option do you prefer: Burger or Steak?,-0.063232421875,-0.0007424354553222656
Which option do you prefer: {A} or {B}?,Burger,Tacos,Which option do you prefer: Burger or Tacos?,-0.57421875,-0.00569915771484375
Which option do you prefer: {A} or {B}?,Pasta,Pizza,Which option do you prefer: Pasta or Pizza?,-0.0003693103790283203,-2.166015625
Which option do you prefer: {A} or {B}?,Pasta,Sushi,Which option do you prefer: Pasta or Sushi?,-8.702278137207031e-05,-0.00013172626495361328
Which option do you prefer: {A} or {B}?,Pasta,Burger,Which option do you prefer: Pasta or Burger?,-3.0159950256347656e-05,-0.00922393798828125
Which option do you prefer: {A} or {B}?,Pasta,Salad,Which option do you prefer: Pasta or Salad?,-3.4689903259277344e-05,-0.0013484954833984375
Which option do you prefer: {A} or {B}?,Pasta,Steak,Which option do you prefer: Pasta or Steak?,-5.710124969482422e-05,-0.0007834434509277344
Which option do you prefer: {A} or {B}?,Pasta,Tacos,Which option do you prefer: Pasta or Tacos?,-0.00011849403381347656,-0.0015468597412109375
Which option do you prefer: {A} or {B}?,Salad,Pizza,Which option do you prefer: Salad or Pizza?,-0.0014591217041015625,-0.458740234375
Which option do you prefer: {A} or {B}?,Salad,Sushi,Which option do you prefer: Salad or Sushi?,-0.00106048583984375,-0.00016796588897705078
Which option do you prefer: {A} or {B}?,Salad,Burger,Which option do you prefer: Salad or Burger?,-0.00115203857421875,-0.005550384521484375
Which option do you prefer: {A} or {B}?,Salad,Pasta,Which option do you prefer: Salad or Pasta?,-0.001956939697265625,-4.494190216064453e-05
Which option do you prefer: {A} or {B}?,Salad,Steak,Which option do you prefer: Salad or Steak?,-0.0006852149963378906,-0.0009503364562988281
Which option do you prefer: {A} or {B}?,Salad,Tacos,Which option do you prefer: Salad or Tacos?,-0.0200653076171875,-0.0017328262329101562
Which option do you prefer: {A} or {B}?,Steak,Pizza,Which option do you prefer: Steak or Pizza?,-0.0012254714965820312,-2.697265625
Which option do you prefer: {A} or {B}?,Steak,Sushi,Which option do you prefer: Steak or Sushi?,-0.00128173828125,-0.00011837482452392578
Which option do you prefer: {A} or {B}?,Steak,Burger,Which option do you prefer: Steak or Burger?,-0.000888824462890625,-0.011749267578125
Which option do you prefer: {A} or {B}?,Steak,Pasta,Which option do you prefer: Steak or Pasta?,-0.001155853271484375,-6.771087646484375e-05
Which option do you prefer: {A} or {B}?,Steak,Salad,Which option do you prefer: Steak or Salad?,-0.0009589195251464844,-0.0010881423950195312
Which option do you prefer: {A} or {B}?,Steak,Tacos,Which option do you prefer: Steak or Tacos?,-0.00438690185546875,-0.002880096435546875
Which option do you prefer: {A} or {B}?,Tacos,Pizza,Which option do you prefer: Tacos or Pizza?,-0.011474609375,-0.876953125
Which option do you prefer: {A} or {B}?,Tacos,Sushi,Which option do you prefer: Tacos or Sushi?,-0.003459930419921875,-8.654594421386719e-05
Which option do you prefer: {A} or {B}?,Tacos,Burger,Which option do you prefer: Tacos or Burger?,-0.0601806640625,-0.0233306884765625
Which option do you prefer: {A} or {B}?,Tacos,Pasta,Which option do you prefer: Tacos or Pasta?,-0.007503509521484375,-4.3392181396484375e-05
Which option do you prefer: {A} or {B}?,Tacos,Salad,Which option do you prefer: Tacos or Salad?,-0.0036563873291015625,-0.0028553009033203125
Which option do you prefer: {A} or {B}?,Tacos,Steak,Which option do you prefer: Tacos or Steak?,-0.007022857666015625,-0.00339508056640625
"Between {A} and {B}, which do you favor?",Pizza,Sushi,"Between Pizza and Sushi, which do you favor?",-1.1552734375,-9.40561294555664e-05
"Between {A} and {B}, which do you favor?",Pizza,Burger,"Between Pizza and Burger, which do you favor?",-1.0322265625,-0.004741668701171875
"Between {A} and {B}, which do you favor?",Pizza,Pasta,"Between Pizza and Pasta, which do you favor?",-1.3427734375,-0.0006923675537109375
"Between {A} and {B}, which do you favor?",Pizza,Salad,"Between Pizza and Salad, which do you favor?",-0.95556640625,-0.0015268325805664062
"Between {A} and {B}, which do you favor?",Pizza,Steak,"Between Pizza and Steak, which do you favor?",-1.9111328125,-0.0017547607421875
"Between {A} and {B}, which do you favor?",Pizza,Tacos,"Between Pizza and Tacos, which do you favor?",-0.6376953125,-0.0026721954345703125
"Between {A} and {B}, which do you favor?",Sushi,Pizza,"Between Sushi and Pizza, which do you favor?",-9.012222290039062e-05,-1.564453125
"Between {A} and {B}, which do you favor?",Sushi,Burger,"Between Sushi and Burger, which do you favor?",-9.393692016601562e-05,-0.006328582763671875
"Between {A} and {B}, which do you favor?",Sushi,Pasta,"Between Sushi and Pasta, which do you favor?",-0.00023043155670166016,-7.462501525878906e-05
"Between {A} and {B}, which do you favor?",Sushi,Salad,"Between Sushi and Salad, which do you favor?",-0.00021314620971679688,-0.001735687255859375
"Between {A} and {B}, which do you favor?",Sushi,Steak,"Between Sushi and Steak, which do you favor?",-0.00018930435180664062,-0.0030574798583984375
"Between {A} and {B}, which do you favor?",Sushi,Tacos,"Between Sushi and Tacos, which do you favor?",-0.00020372867584228516,-0.00543975830078125
"Between {A} and {B}, which do you favor?",Burger,Pizza,"Between Burger and Pizza, which do you favor?",-0.036651611328125,-1.6875
"Between {A} and {B}, which do you favor?",Burger,Sushi,"Between Burger and Sushi, which do you favor?",-0.04779052734375,-8.308887481689453e-05
"Between {A} and {B}, which do you favor?",Burger,Pasta,"Between Burger and Pasta, which do you favor?",-0.215576171875,-4.6253204345703125e-05
"Between {A} and {B}, which do you favor?",Burger,Salad,"Between Burger and Salad, which do you favor?",-0.04974365234375,-0.0015287399291992188
"Between {A} and {B}, which do you favor?",Burger,Steak,"Between Burger and Steak, which do you favor?",-0.07415771484375,-0.001560211181640625
"Between {A} and {B}, which do you favor?",Burger,Tacos,"Between Burger and Tacos, which do you favor?",-0.494873046875,-0.0035247802734375
"Between {A} and {B}, which do you favor?",Pasta,Pizza,"Between Pasta and Pizza, which do you favor?",-0.00010859966278076172,-2.837890625
"Between {A} and {B}, which do you favor?",Pasta,Sushi,"Between Pasta and Sushi, which do you favor?",-6.687641143798828e-05,-0.00026345252990722656
"Between {A} and {B}, which do you favor?",Pasta,Burger,"Between Pasta and Burger, which do you favor?",-1.5735626220703125e-05,-0.00908660888671875
"Between {A} and {B}, which do you favor?",Pasta,Salad,"Between Pasta and Salad, which do you favor?",-2.0265579223632812e-05,-0.0023288726806640625
"Between {A} and {B}, which do you favor?",Pasta,Steak,"Between Pasta and Steak, which do you favor?",-3.0040740966796875e-05,-0.0010461807250976562
"Between {A} and {B}, which do you favor?",Pasta,Tacos,"Between Pasta and Tacos, which do you favor?",-3.4332275390625e-05,-0.0037517547607421875
"Between {A} and {B}, which do you favor?",Salad,Pizza,"Between Salad and Pizza, which do you favor?",-0.0030689239501953125,-2.05859375
"Between {A} and {B}, which do you favor?",Salad,Sushi,"Between Salad and Sushi, which do you favor?",-0.0029659271240234375,-0.00038909912109375
"Between {A} and {B}, which do you favor?",Salad,Burger,"Between Salad and Burger, which do you favor?",-0.0038471221923828125,-0.00872039794921875
"Between {A} and {B}, which do you favor?",Salad,Pasta,"Between Salad and Pasta, which do you favor?",-0.0039825439453125,-8.726119995117188e-05
"Between {A} and {B}, which do you favor?",Salad,Steak,"Between Salad and Steak, which do you favor?",-0.0022411346435546875,-0.0010442733764648438
"Between {A} and {B}, which do you favor?",Salad,Tacos,"Between Salad and Tacos, which do you favor?",-0.0197601318359375,-0.0019102096557617188
"Between {A} and {B}, which do you favor?",Steak,Pizza,"Between Steak and Pizza, which do you favor?",-0.001941680908203125,-3.009765625
"Between {A} and {B}, which do you favor?",Steak,Sushi,"Between Steak and Sushi, which do you favor?",-0.002349853515625,-0.0002143383026123047
"Between {A} and {B}, which do you favor?",Steak,Burger,"Between Steak and Burger, which do you favor?",-0.0015058517456054688,-0.01309967041015625
"Between {A} and {B}, which do you favor?",Steak,Pasta,"Between Steak and Pasta, which do you favor?",-0.0019474029541015625,-6.54458999633789e-05
"Between {A} and {B}, which do you favor?",Steak,Salad,"Between Steak and Salad, which do you favor?",-0.0020427703857421875,-0.0024623870849609375
"Between {A} and {B}, which do you favor?",Steak,Tacos,"Between Steak and Tacos, which do you favor?",-0.00804901123046875,-0.0086212158203125
"Between {A} and {B}, which do you favor?",Tacos,Pizza,"Between Tacos and Pizza, which do you favor?",-0.0037212371826171875,-1.080078125
"Between {A} and {B}, which do you favor?",Tacos,Sushi,"Between Tacos and Sushi, which do you favor?",-0.0021209716796875,-8.618831634521484e-05
"Between {A} and {B}, which do you favor?",Tacos,Burger,"Between Tacos and Burger, which do you favor?",-0.028076171875,-0.0159912109375
"Between {A} and {B}, which do you favor?",Tacos,Pasta,"Between Tacos and Pasta, which do you favor?",-0.0032749176025390625,-4.8160552978515625e-05
"Between {A} and {B}, which do you favor?",Tacos,Salad,"Between Tacos and Salad, which do you favor?",-0.0015935897827148438,-0.003856658935546875
"Between {A} and {B}, which do you favor?",Tacos,Steak,"Between Tacos and Steak, which do you favor?",-0.0037288665771484375,-0.0017385482788085938
{A} or {B}?,Pizza,Sushi,Pizza or Sushi?,-0.412841796875,-3.933906555175781e-05
{A} or {B}?,Pizza,Burger,Pizza or Burger?,-0.263427734375,-0.001888275146484375
{A} or {B}?,Pizza,Pasta,Pizza or Pasta?,-0.67626953125,-0.0005955696105957031
{A} or {B}?,Pizza,Salad,Pizza or Salad?,-0.192626953125,-0.0016918182373046875
{A} or {B}?,Pizza,Steak,Pizza or Steak?,-1.779296875,-0.0013484954833984375
{A} or {B}?,Pizza,Tacos,Pizza or Tacos?,-0.25439453125,-0.0014553070068359375
{A} or {B}?,Sushi,Pizza,Sushi or Pizza?,-8.893013000488281e-05,-2.185546875
{A} or {B}?,Sushi,Burger,Sushi or Burger?,-9.78708267211914e-05,-0.005031585693359375
