,template,option_a,option_b,prompt,score_a,score_b
15,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
Which do you prefer?
Answer: ",-13.84375,-9.5367431640625e-07
16,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
Which do you prefer?
Answer: ",-21.65625,0.0
17,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
Which do you prefer?
Answer: ",-14.265625,-5.960464477539062e-07
18,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.486083984375,-0.95458984375
19,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
Which do you prefer?
Answer: ",-0.0008044242858886719,-7.125
20,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
Which do you prefer?
Answer: ",0.0,-17.3125
21,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
Which do you prefer?
Answer: ",-0.007373809814453125,-4.9140625
22,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
Which do you prefer?
Answer: ",-18.171875,0.0
23,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
Which do you prefer?
Answer: ",-4.5299530029296875e-06,-12.3125
24,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
Which do you prefer?
Answer: ",-0.486083984375,-0.95458984375
25,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
Which do you prefer?
Answer: ",-0.0002779960632324219,-8.1875
26,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
Which do you prefer?
Answer: ",-2.384185791015625e-07,-15.03125
27,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
Which do you prefer?
Answer: ",-0.00030541419982910156,-8.09375
28,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
Which do you prefer?
Answer: ",-17.703125,0.0
29,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
Which do you prefer?
Answer: ",-0.00023055076599121094,-8.375
30,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
Which do you prefer?
Answer: ",-1.1920928955078125e-07,-16.53125
31,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
Which do you prefer?
Answer: ",0.0,-20.5
32,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
Which do you prefer?
Answer: ",0.0,-22.09375
33,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
Which do you prefer?
Answer: ",0.0,-22.828125
34,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
Which do you prefer?
Answer: ",0.0,-20.046875
35,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
Which do you prefer?
Answer: ",0.0,-20.40625
36,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Toyota,"You have two options:
Option 1 - Audi
Option 2 - Toyota
Which do you prefer?
Answer: ",-8.9375,-0.00013136863708496094
37,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Honda,"You have two options:
Option 1 - Audi
Option 2 - Honda
Which do you prefer?
Answer: ",-4.01953125,-0.0181427001953125
38,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Ford,"You have two options:
Option 1 - Audi
Option 2 - Ford
Which do you prefer?
Answer: ",-2.7418136596679688e-06,-12.796875
39,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,BMW,"You have two options:
Option 1 - Audi
Option 2 - BMW
Which do you prefer?
Answer: ",-4.171875,-0.01554107666015625
40,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Mercedes,"You have two options:
Option 1 - Audi
Option 2 - Mercedes
Which do you prefer?
Answer: ",-0.89794921875,-0.52294921875
41,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Audi,Tesla,"You have two options:
Option 1 - Audi
Option 2 - Tesla
Which do you prefer?
Answer: ",-20.265625,0.0
42,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Honda,"You have two options:
Option 1 - Toyota
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.00012731552124023438,-8.96875
43,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Ford,"You have two options:
Option 1 - Toyota
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",0.0,-17.25
44,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,BMW,"You have two options:
Option 1 - Toyota
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.0011339187622070312,-6.78125
45,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Mercedes,"You have two options:
Option 1 - Toyota
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.001811981201171875,-6.3125
46,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Tesla,"You have two options:
Option 1 - Toyota
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-6.12890625,-0.002185821533203125
47,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Toyota,Audi,"You have two options:
Option 1 - Toyota
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-0.0032787322998046875,-5.72265625
48,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Toyota,"You have two options:
Option 1 - Honda
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-1.4775390625,-0.259033203125
49,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Ford,"You have two options:
Option 1 - Honda
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-14.65625
50,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,BMW,"You have two options:
Option 1 - Honda
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-5.72265625,-0.0032787322998046875
51,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Mercedes,"You have two options:
Option 1 - Honda
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-7.71875,-0.0004444122314453125
52,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Tesla,"You have two options:
Option 1 - Honda
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-13.046875,-2.1457672119140625e-06
53,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Honda,Audi,"You have two options:
Option 1 - Honda
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-7.25,-0.0007100105285644531
54,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Toyota,"You have two options:
Option 1 - Ford
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-8.8125,-0.00014889240264892578
55,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Honda,"You have two options:
Option 1 - Ford
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-15.453125,-2.384185791015625e-07
56,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,BMW,"You have two options:
Option 1 - Ford
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-17.4375,0.0
57,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-16.15625,-1.1920928955078125e-07
58,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-19.21875,0.0
59,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-16.03125,-1.1920928955078125e-07
60,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-0.0001195669174194336,-9.03125
61,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-3.5762786865234375e-07,-14.734375
62,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",0.0,-20.390625
63,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.0025539398193359375,-5.97265625
64,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-14.21875,-7.152557373046875e-07
65,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-5.960464477539062e-07,-14.25
66,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-4.398822784423828e-05,-10.03125
67,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-16.140625
68,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",0.0,-18.53125
69,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-4.887580871582031e-06,-12.21875
70,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-13.96875,-8.344650268554688e-07
71,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",-1.2636184692382812e-05,-11.28125
72,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-15.859375
73,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",0.0,-18.578125
74,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",0.0,-19.71875
75,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",0.0,-19.828125
76,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",0.0,-17.859375
77,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
Do you prefer option 1 or option 2?
Answer: ",0.0,-18.296875
78,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Toyota,"You have two options:
Option 1 - Audi
Option 2 - Toyota
Do you prefer option 1 or option 2?
Answer: ",-4.05078125,-0.0175933837890625
79,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Honda,"You have two options:
Option 1 - Audi
Option 2 - Honda
Do you prefer option 1 or option 2?
Answer: ",-0.1649169921875,-1.8837890625
80,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Ford,"You have two options:
Option 1 - Audi
Option 2 - Ford
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-16.15625
81,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,BMW,"You have two options:
Option 1 - Audi
Option 2 - BMW
Do you prefer option 1 or option 2?
Answer: ",-0.2318115234375,-1.5751953125
82,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Mercedes,"You have two options:
Option 1 - Audi
Option 2 - Mercedes
Do you prefer option 1 or option 2?
Answer: ",-0.708984375,-0.677734375
83,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Audi,Tesla,"You have two options:
Option 1 - Audi
Option 2 - Tesla
Do you prefer option 1 or option 2?
Answer: ",-17.671875,0.0
84,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Honda,"You have two options:
Option 1 - Toyota
Option 2 - Honda
What is your preference?
Answer: ",-0.00010895729064941406,-9.125
85,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Ford,"You have two options:
Option 1 - Toyota
Option 2 - Ford
What is your preference?
Answer: ",0.0,-16.921875
86,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,BMW,"You have two options:
Option 1 - Toyota
Option 2 - BMW
What is your preference?
Answer: ",-0.04571533203125,-3.107421875
87,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Mercedes,"You have two options:
Option 1 - Toyota
Option 2 - Mercedes
What is your preference?
Answer: ",-0.033660888671875,-3.408203125
88,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Tesla,"You have two options:
Option 1 - Toyota
Option 2 - Tesla
What is your preference?
Answer: ",-10.125,-4.00543212890625e-05
89,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Toyota,Audi,"You have two options:
Option 1 - Toyota
Option 2 - Audi
What is your preference?
Answer: ",-0.0175933837890625,-4.05078125
90,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Toyota,"You have two options:
Option 1 - Honda
Option 2 - Toyota
What is your preference?
Answer: ",-2.40625,-0.09442138671875
91,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Ford,"You have two options:
Option 1 - Honda
Option 2 - Ford
What is your preference?
Answer: ",-2.384185791015625e-07,-15.15625
92,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,BMW,"You have two options:
Option 1 - Honda
Option 2 - BMW
What is your preference?
Answer: ",-7.34375,-0.0006465911865234375
93,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Mercedes,"You have two options:
Option 1 - Honda
Option 2 - Mercedes
What is your preference?
Answer: ",-8.71875,-0.0001634359359741211
94,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Tesla,"You have two options:
Option 1 - Honda
Option 2 - Tesla
What is your preference?
Answer: ",-16.125,-1.1920928955078125e-07
95,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Honda,Audi,"You have two options:
Option 1 - Honda
Option 2 - Audi
What is your preference?
Answer: ",-9.0625,-0.00011599063873291016
96,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Toyota,"You have two options:
Option 1 - Ford
Option 2 - Toyota
What is your preference?
Answer: ",-10.296875,-3.3736228942871094e-05
97,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Honda,"You have two options:
Option 1 - Ford
Option 2 - Honda
What is your preference?
Answer: ",-14.875,-3.5762786865234375e-07
98,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,BMW,"You have two options:
Option 1 - Ford
Option 2 - BMW
What is your preference?
Answer: ",-16.0,-1.1920928955078125e-07
99,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Mercedes,"You have two options:
Option 1 - Ford
Option 2 - Mercedes
What is your preference?
Answer: ",-14.78125,-3.5762786865234375e-07
100,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Tesla,"You have two options:
Option 1 - Ford
Option 2 - Tesla
What is your preference?
Answer: ",-20.984375,0.0
101,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Ford,Audi,"You have two options:
Option 1 - Ford
Option 2 - Audi
What is your preference?
Answer: ",-14.265625,-5.960464477539062e-07
102,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Toyota,"You have two options:
Option 1 - BMW
Option 2 - Toyota
What is your preference?
Answer: ",-0.0055694580078125,-5.19140625
103,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Honda,"You have two options:
Option 1 - BMW
Option 2 - Honda
What is your preference?
Answer: ",-1.728534698486328e-05,-10.96875
104,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Ford,"You have two options:
Option 1 - BMW
Option 2 - Ford
What is your preference?
Answer: ",0.0,-19.40625
105,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Mercedes,"You have two options:
Option 1 - BMW
Option 2 - Mercedes
What is your preference?
Answer: ",-0.0005702972412109375,-7.46875
106,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Tesla,"You have two options:
Option 1 - BMW
Option 2 - Tesla
What is your preference?
Answer: ",-19.5,0.0
107,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",BMW,Audi,"You have two options:
Option 1 - BMW
Option 2 - Audi
What is your preference?
Answer: ",-1.0728836059570312e-06,-13.765625
108,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Toyota,"You have two options:
Option 1 - Mercedes
Option 2 - Toyota
What is your preference?
Answer: ",-0.0199127197265625,-3.92578125
109,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Honda,"You have two options:
Option 1 - Mercedes
Option 2 - Honda
What is your preference?
Answer: ",-1.8596649169921875e-05,-10.890625
110,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Ford,"You have two options:
Option 1 - Mercedes
Option 2 - Ford
What is your preference?
Answer: ",0.0,-17.765625
111,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,BMW,"You have two options:
Option 1 - Mercedes
Option 2 - BMW
What is your preference?
Answer: ",-8.225440979003906e-05,-9.40625
112,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Tesla,"You have two options:
Option 1 - Mercedes
Option 2 - Tesla
What is your preference?
Answer: ",-17.296875,0.0
113,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Mercedes,Audi,"You have two options:
Option 1 - Mercedes
Option 2 - Audi
What is your preference?
Answer: ",-2.9325485229492188e-05,-10.4375
114,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Toyota,"You have two options:
Option 1 - Tesla
Option 2 - Toyota
What is your preference?
Answer: ",0.0,-17.765625
115,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Honda,"You have two options:
Option 1 - Tesla
Option 2 - Honda
What is your preference?
Answer: ",0.0,-21.09375
116,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Ford,"You have two options:
Option 1 - Tesla
Option 2 - Ford
What is your preference?
Answer: ",0.0,-22.703125
117,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,BMW,"You have two options:
Option 1 - Tesla
Option 2 - BMW
What is your preference?
Answer: ",0.0,-23.34375
118,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Mercedes,"You have two options:
Option 1 - Tesla
Option 2 - Mercedes
What is your preference?
Answer: ",0.0,-20.734375
119,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Tesla,Audi,"You have two options:
Option 1 - Tesla
Option 2 - Audi
What is your preference?
Answer: ",0.0,-21.703125
120,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Audi,Toyota,"You have two options:
Option 1 - Audi
Option 2 - Toyota
What is your preference?
Answer: ",-8.34375,-0.0002378225326538086
