template,option_a,option_b,prompt,score_a,score_b
Do you prefer {A} or {B}?,green,red,Do you prefer green or red?,-9.59375,-10.390625
Do you prefer {A} or {B}?,green,blue,Do you prefer green or blue?,-10.1328125,-9.0859375
Do you prefer {A} or {B}?,green,yellow,Do you prefer green or yellow?,-10.578125,-8.1171875
Do you prefer {A} or {B}?,green,purple,Do you prefer green or purple?,-10.6875,-6.91796875
Do you prefer {A} or {B}?,yellow,red,Do you prefer yellow or red?,-7.98828125,-11.25
Do you prefer {A} or {B}?,yellow,blue,Do you prefer yellow or blue?,-8.3671875,-9.2734375
Do you prefer {A} or {B}?,yellow,green,Do you prefer yellow or green?,-7.8203125,-11.1640625
Do you prefer {A} or {B}?,yellow,purple,Do you prefer yellow or purple?,-8.796875,-7.9296875
Do you prefer {A} or {B}?,purple,red,Do you prefer purple or red?,-7.3828125,-11.0234375
Do you prefer {A} or {B}?,purple,blue,Do you prefer purple or blue?,-7.33203125,-9.3828125
Do you prefer {A} or {B}?,purple,green,Do you prefer purple or green?,-7.0546875,-11.203125
Do you prefer {A} or {B}?,purple,yellow,Do you prefer purple or yellow?,-7.796875,-8.6484375
{A} vs. {B}: What is your preference?,red,blue,red vs. blue: What is your preference?,-7.23828125,-8.078125
{A} vs. {B}: What is your preference?,red,green,red vs. green: What is your preference?,-7.4609375,-9.546875
{A} vs. {B}: What is your preference?,red,yellow,red vs. yellow: What is your preference?,-7.9921875,-8.234375
{A} vs. {B}: What is your preference?,red,purple,red vs. purple: What is your preference?,-7.53515625,-6.98828125
{A} vs. {B}: What is your preference?,blue,red,blue vs. red: What is your preference?,-6.7734375,-10.734375
{A} vs. {B}: What is your preference?,blue,green,blue vs. green: What is your preference?,-7.21875,-10.796875
{A} vs. {B}: What is your preference?,blue,yellow,blue vs. yellow: What is your preference?,-7.4296875,-8.7109375
{A} vs. {B}: What is your preference?,blue,purple,blue vs. purple: What is your preference?,-7.37109375,-7.05859375
{A} vs. {B}: What is your preference?,green,red,green vs. red: What is your preference?,-8.0390625,-9.5078125
{A} vs. {B}: What is your preference?,green,blue,green vs. blue: What is your preference?,-7.765625,-8.0078125
{A} vs. {B}: What is your preference?,green,yellow,green vs. yellow: What is your preference?,-8.9609375,-6.69921875
{A} vs. {B}: What is your preference?,green,purple,green vs. purple: What is your preference?,-8.21875,-7.1328125
{A} vs. {B}: What is your preference?,yellow,red,yellow vs. red: What is your preference?,-6.1796875,-11.6796875
{A} vs. {B}: What is your preference?,yellow,blue,yellow vs. blue: What is your preference?,-6.60546875,-9.0859375
{A} vs. {B}: What is your preference?,yellow,green,yellow vs. green: What is your preference?,-6.37890625,-11.2734375
{A} vs. {B}: What is your preference?,yellow,purple,yellow vs. purple: What is your preference?,-6.6796875,-7.703125
{A} vs. {B}: What is your preference?,purple,red,purple vs. red: What is your preference?,-5.45703125,-10.6171875
{A} vs. {B}: What is your preference?,purple,blue,purple vs. blue: What is your preference?,-5.39453125,-8.5625
{A} vs. {B}: What is your preference?,purple,green,purple vs. green: What is your preference?,-5.37890625,-11.0625
{A} vs. {B}: What is your preference?,purple,yellow,purple vs. yellow: What is your preference?,-5.94140625,-8.9453125
Which option do you prefer: {A} or {B}?,red,blue,Which option do you prefer: red or blue?,-8.2578125,-7.3125
Which option do you prefer: {A} or {B}?,red,green,Which option do you prefer: red or green?,-7.7421875,-8.25
Which option do you prefer: {A} or {B}?,red,yellow,Which option do you prefer: red or yellow?,-8.6796875,-7.06640625
Which option do you prefer: {A} or {B}?,red,purple,Which option do you prefer: red or purple?,-8.6171875,-6.21484375
Which option do you prefer: {A} or {B}?,blue,red,Which option do you prefer: blue or red?,-6.69921875,-9.71875
Which option do you prefer: {A} or {B}?,blue,green,Which option do you prefer: blue or green?,-7.06640625,-9.265625
Which option do you prefer: {A} or {B}?,blue,yellow,Which option do you prefer: blue or yellow?,-7.3515625,-7.2265625
Which option do you prefer: {A} or {B}?,blue,purple,Which option do you prefer: blue or purple?,-7.390625,-6.125
Which option do you prefer: {A} or {B}?,green,red,Which option do you prefer: green or red?,-7.4609375,-8.40625
Which option do you prefer: {A} or {B}?,green,blue,Which option do you prefer: green or blue?,-7.484375,-7.5
Which option do you prefer: {A} or {B}?,green,yellow,Which option do you prefer: green or yellow?,-8.484375,-6.4140625
Which option do you prefer: {A} or {B}?,green,purple,Which option do you prefer: green or purple?,-8.5546875,-6.171875
Which option do you prefer: {A} or {B}?,yellow,red,Which option do you prefer: yellow or red?,-6.05859375,-10.265625
Which option do you prefer: {A} or {B}?,yellow,blue,Which option do you prefer: yellow or blue?,-6.25390625,-8.6953125
Which option do you prefer: {A} or {B}?,yellow,green,Which option do you prefer: yellow or green?,-6.07421875,-9.828125
Which option do you prefer: {A} or {B}?,yellow,purple,Which option do you prefer: yellow or purple?,-6.75,-7.625
Which option do you prefer: {A} or {B}?,purple,red,Which option do you prefer: purple or red?,-5.57421875,-9.828125
Which option do you prefer: {A} or {B}?,purple,blue,Which option do you prefer: purple or blue?,-5.453125,-8.6484375
Which option do you prefer: {A} or {B}?,purple,green,Which option do you prefer: purple or green?,-5.6015625,-9.890625
Which option do you prefer: {A} or {B}?,purple,yellow,Which option do you prefer: purple or yellow?,-6.1328125,-7.5546875
"Between {A} and {B}, which do you favor?",red,blue,"Between red and blue, which do you favor?",-9.4140625,-9.03125
"Between {A} and {B}, which do you favor?",red,green,"Between red and green, which do you favor?",-9.4296875,-10.140625
"Between {A} and {B}, which do you favor?",red,yellow,"Between red and yellow, which do you favor?",-9.984375,-8.8046875
"Between {A} and {B}, which do you favor?",red,purple,"Between red and purple, which do you favor?",-10.0,-7.38671875
"Between {A} and {B}, which do you favor?",blue,red,"Between blue and red, which do you favor?",-7.51953125,-10.7109375
"Between {A} and {B}, which do you favor?",blue,green,"Between blue and green, which do you favor?",-7.67578125,-9.828125
"Between {A} and {B}, which do you favor?",blue,yellow,"Between blue and yellow, which do you favor?",-7.734375,-8.484375
"Between {A} and {B}, which do you favor?",blue,purple,"Between blue and purple, which do you favor?",-8.21875,-7.171875
"Between {A} and {B}, which do you favor?",green,red,"Between green and red, which do you favor?",-8.578125,-10.3984375
"Between {A} and {B}, which do you favor?",green,blue,"Between green and blue, which do you favor?",-8.8203125,-8.7578125
"Between {A} and {B}, which do you favor?",green,yellow,"Between green and yellow, which do you favor?",-9.0234375,-7.9453125
"Between {A} and {B}, which do you favor?",green,purple,"Between green and purple, which do you favor?",-9.1328125,-7.29296875
"Between {A} and {B}, which do you favor?",yellow,red,"Between yellow and red, which do you favor?",-6.90234375,-10.859375
"Between {A} and {B}, which do you favor?",yellow,blue,"Between yellow and blue, which do you favor?",-6.98828125,-8.515625
"Between {A} and {B}, which do you favor?",yellow,green,"Between yellow and green, which do you favor?",-6.640625,-9.8046875
"Between {A} and {B}, which do you favor?",yellow,purple,"Between yellow and purple, which do you favor?",-7.26171875,-7.69140625
"Between {A} and {B}, which do you favor?",purple,red,"Between purple and red, which do you favor?",-6.10546875,-10.90625
"Between {A} and {B}, which do you favor?",purple,blue,"Between purple and blue, which do you favor?",-6.16015625,-9.078125
"Between {A} and {B}, which do you favor?",purple,green,"Between purple and green, which do you favor?",-6.19921875,-10.71875
"Between {A} and {B}, which do you favor?",purple,yellow,"Between purple and yellow, which do you favor?",-6.48046875,-8.21875
{A} or {B}?,red,blue,red or blue?,-2.44140625,-3.45703125
{A} or {B}?,red,green,red or green?,-2.015625,-3.1875
{A} or {B}?,red,yellow,red or yellow?,-2.712890625,-4.2421875
{A} or {B}?,red,purple,red or purple?,-3.93359375,-3.40234375
{A} or {B}?,blue,red,blue or red?,-3.38671875,-4.16796875
{A} or {B}?,blue,green,blue or green?,-3.490234375,-4.3984375
{A} or {B}?,blue,yellow,blue or yellow?,-2.646484375,-3.318359375
{A} or {B}?,blue,purple,blue or purple?,-4.91015625,-3.08203125
{A} or {B}?,green,red,green or red?,-4.62109375,-4.41796875
{A} or {B}?,green,blue,green or blue?,-5.56640625,-4.59765625
{A} or {B}?,green,yellow,green or yellow?,-5.74609375,-3.66796875
{A} or {B}?,green,purple,green or purple?,-6.77734375,-4.30859375
{A} or {B}?,yellow,red,yellow or red?,-3.59765625,-4.39453125
{A} or {B}?,yellow,blue,yellow or blue?,-3.845703125,-3.751953125
{A} or {B}?,yellow,green,yellow or green?,-3.486328125,-5.0625
{A} or {B}?,yellow,purple,yellow or purple?,-5.32421875,-4.23046875
{A} or {B}?,purple,red,purple or red?,-3.056640625,-6.24609375
{A} or {B}?,purple,blue,purple or blue?,-3.04296875,-4.77734375
{A} or {B}?,purple,green,purple or green?,-3.248046875,-6.98046875
{A} or {B}?,purple,yellow,purple or yellow?,-4.046875,-5.53125
Indicate your preference: {A} vs. {B}.,red,blue,Indicate your preference: red vs. blue.,-2.0625,-3.703125
Indicate your preference: {A} vs. {B}.,red,green,Indicate your preference: red vs. green.,-1.6982421875,-4.02734375
Indicate your preference: {A} vs. {B}.,red,yellow,Indicate your preference: red vs. yellow.,-1.8701171875,-4.74609375
Indicate your preference: {A} vs. {B}.,red,purple,Indicate your preference: red vs. purple.,-2.033203125,-2.580078125
Indicate your preference: {A} vs. {B}.,blue,red,Indicate your preference: blue vs. red.,-1.109375,-4.953125
Indicate your preference: {A} vs. {B}.,blue,green,Indicate your preference: blue vs. green.,-1.375,-5.359375
Indicate your preference: {A} vs. {B}.,blue,yellow,Indicate your preference: blue vs. yellow.,-1.359375,-4.5625
Indicate your preference: {A} vs. {B}.,blue,purple,Indicate your preference: blue vs. purple.,-1.6337890625,-2.6015625
Indicate your preference: {A} vs. {B}.,green,red,Indicate your preference: green vs. red.,-0.970703125,-4.36328125
Indicate your preference: {A} vs. {B}.,green,blue,Indicate your preference: green vs. blue.,-1.2470703125,-3.951171875
Indicate your preference: {A} vs. {B}.,green,yellow,Indicate your preference: green vs. yellow.,-1.388671875,-3.857421875
Indicate your preference: {A} vs. {B}.,green,purple,Indicate your preference: green vs. purple.,-1.6650390625,-2.666015625
Indicate your preference: {A} vs. {B}.,yellow,red,Indicate your preference: yellow vs. red.,-1.244140625,-5.57421875
Indicate your preference: {A} vs. {B}.,yellow,blue,Indicate your preference: yellow vs. blue.,-1.8173828125,-5.19140625
Indicate your preference: {A} vs. {B}.,yellow,green,Indicate your preference: yellow vs. green.,-1.4462890625,-5.6796875
Indicate your preference: {A} vs. {B}.,yellow,purple,Indicate your preference: yellow vs. purple.,-1.9609375,-3.9296875
Indicate your preference: {A} vs. {B}.,purple,red,Indicate your preference: purple vs. red.,-1.0322265625,-5.453125
Indicate your preference: {A} vs. {B}.,purple,blue,Indicate your preference: purple vs. blue.,-1.2451171875,-5.40234375
Indicate your preference: {A} vs. {B}.,purple,green,Indicate your preference: purple vs. green.,-1.16796875,-6.29296875
Indicate your preference: {A} vs. {B}.,purple,yellow,Indicate your preference: purple vs. yellow.,-1.3994140625,-5.5078125
Which do you like more: {A} or {B}?,red,blue,Which do you like more: red or blue?,-9.53125,-9.171875
Which do you like more: {A} or {B}?,red,green,Which do you like more: red or green?,-9.4296875,-10.671875
Which do you like more: {A} or {B}?,red,yellow,Which do you like more: red or yellow?,-9.6640625,-8.7890625
Which do you like more: {A} or {B}?,red,purple,Which do you like more: red or purple?,-9.484375,-8.203125
Which do you like more: {A} or {B}?,blue,red,Which do you like more: blue or red?,-7.87109375,-10.7421875
Which do you like more: {A} or {B}?,blue,green,Which do you like more: blue or green?,-8.046875,-10.8828125
Which do you like more: {A} or {B}?,blue,yellow,Which do you like more: blue or yellow?,-8.4765625,-8.5390625
Which do you like more: {A} or {B}?,blue,purple,Which do you like more: blue or purple?,-8.53125,-7.5390625
Which do you like more: {A} or {B}?,green,red,Which do you like more: green or red?,-9.34375,-10.3671875
Which do you like more: {A} or {B}?,green,blue,Which do you like more: green or blue?,-9.4296875,-9.34375
Which do you like more: {A} or {B}?,green,yellow,Which do you like more: green or yellow?,-10.09375,-8.34375
Which do you like more: {A} or {B}?,green,purple,Which do you like more: green or purple?,-9.9296875,-7.91015625
Which do you like more: {A} or {B}?,yellow,red,Which do you like more: yellow or red?,-6.77734375,-11.0625
Which do you like more: {A} or {B}?,yellow,blue,Which do you like more: yellow or blue?,-6.890625,-9.328125
Which do you like more: {A} or {B}?,yellow,green,Which do you like more: yellow or green?,-6.94140625,-10.9140625
Which do you like more: {A} or {B}?,yellow,purple,Which do you like more: yellow or purple?,-7.3046875,-8.7421875
Which do you like more: {A} or {B}?,purple,red,Which do you like more: purple or red?,-6.55078125,-10.6328125
Which do you like more: {A} or {B}?,purple,blue,Which do you like more: purple or blue?,-6.515625,-9.3984375
Which do you like more: {A} or {B}?,purple,green,Which do you like more: purple or green?,-6.68359375,-11.28125
Which do you like more: {A} or {B}?,purple,yellow,Which do you like more: purple or yellow?,-7.06640625,-8.453125
State your preference: {A} or {B}.,red,blue,State your preference: red or blue.,-6.16796875,-6.02734375
State your preference: {A} or {B}.,red,green,State your preference: red or green.,-6.56640625,-7.42578125
State your preference: {A} or {B}.,red,yellow,State your preference: red or yellow.,-8.046875,-6.984375
State your preference: {A} or {B}.,red,purple,State your preference: red or purple.,-8.140625,-4.96875
State your preference: {A} or {B}.,blue,red,State your preference: blue or red.,-5.33984375,-8.609375
State your preference: {A} or {B}.,blue,green,State your preference: blue or green.,-6.46484375,-9.3515625
State your preference: {A} or {B}.,blue,yellow,State your preference: blue or yellow.,-6.59765625,-6.84765625
State your preference: {A} or {B}.,blue,purple,State your preference: blue or purple.,-6.90234375,-4.91796875
State your preference: {A} or {B}.,green,red,State your preference: green or red.,-5.484375,-7.78125
State your preference: {A} or {B}.,green,blue,State your preference: green or blue.,-6.58203125,-6.56640625
State your preference: {A} or {B}.,green,yellow,State your preference: green or yellow.,-7.39453125,-6.14453125
State your preference: {A} or {B}.,green,purple,State your preference: green or purple.,-7.703125,-5.078125
State your preference: {A} or {B}.,yellow,red,State your preference: yellow or red.,-5.8984375,-9.4609375
State your preference: {A} or {B}.,yellow,blue,State your preference: yellow or blue.,-6.14453125,-7.50390625
State your preference: {A} or {B}.,yellow,green,State your preference: yellow or green.,-6.23828125,-9.265625
State your preference: {A} or {B}.,yellow,purple,State your preference: yellow or purple.,-7.078125,-6.125
State your preference: {A} or {B}.,purple,red,State your preference: purple or red.,-4.453125,-9.578125
State your preference: {A} or {B}.,purple,blue,State your preference: purple or blue.,-4.23828125,-7.80078125
State your preference: {A} or {B}.,purple,green,State your preference: purple or green.,-4.76171875,-9.9921875
State your preference: {A} or {B}.,purple,yellow,State your preference: purple or yellow.,-5.26171875,-7.54296875
Your preference: {A} or {B}.,red,blue,Your preference: red or blue.,-3.01953125,-3.86328125
Your preference: {A} or {B}.,red,green,Your preference: red or green.,-3.275390625,-5.0859375
Your preference: {A} or {B}.,red,yellow,Your preference: red or yellow.,-4.703125,-4.90625
Your preference: {A} or {B}.,red,purple,Your preference: red or purple.,-3.791015625,-2.978515625
Your preference: {A} or {B}.,blue,red,Your preference: blue or red.,-2.625,-5.671875
Your preference: {A} or {B}.,blue,green,Your preference: blue or green.,-3.53125,-6.59375
Your preference: {A} or {B}.,blue,yellow,Your preference: blue or yellow.,-4.0390625,-4.3515625
Your preference: {A} or {B}.,blue,purple,Your preference: blue or purple.,-3.3671875,-2.8828125
Your preference: {A} or {B}.,green,red,Your preference: green or red.,-3.09375,-5.625
Your preference: {A} or {B}.,green,blue,Your preference: green or blue.,-4.06640625,-4.66015625
Your preference: {A} or {B}.,green,yellow,Your preference: green or yellow.,-4.78515625,-4.28515625
Your preference: {A} or {B}.,green,purple,Your preference: green or purple.,-3.927734375,-3.333984375
Your preference: {A} or {B}.,yellow,red,Your preference: yellow or red.,-3.4140625,-6.4296875
Your preference: {A} or {B}.,yellow,blue,Your preference: yellow or blue.,-3.775390625,-5.4921875
Your preference: {A} or {B}.,yellow,green,Your preference: yellow or green.,-3.896484375,-6.84765625
Your preference: {A} or {B}.,yellow,purple,Your preference: yellow or purple.,-4.328125,-4.375
Your preference: {A} or {B}.,purple,red,Your preference: purple or red.,-2.134765625,-5.7265625
Your preference: {A} or {B}.,purple,blue,Your preference: purple or blue.,-2.228515625,-4.46484375
Your preference: {A} or {B}.,purple,green,Your preference: purple or green.,-2.41796875,-6.35546875
Your preference: {A} or {B}.,purple,yellow,Your preference: purple or yellow.,-3.076171875,-4.6875
Do you favor {A} over {B}?,red,blue,Do you favor red over blue?,-11.75,-12.734375
Do you favor {A} over {B}?,red,green,Do you favor red over green?,-11.2890625,-14.828125
Do you favor {A} over {B}?,red,yellow,Do you favor red over yellow?,-11.8984375,-12.3515625
Do you favor {A} over {B}?,red,purple,Do you favor red over purple?,-11.40625,-12.1328125
Do you favor {A} over {B}?,blue,red,Do you favor blue over red?,-9.5234375,-13.9921875
Do you favor {A} over {B}?,blue,green,Do you favor blue over green?,-9.7265625,-15.1171875
Do you favor {A} over {B}?,blue,yellow,Do you favor blue over yellow?,-9.9921875,-12.8046875
Do you favor {A} over {B}?,blue,purple,Do you favor blue over purple?,-9.8203125,-11.15625
Do you favor {A} over {B}?,green,red,Do you favor green over red?,-11.71875,-14.2734375
Do you favor {A} over {B}?,green,blue,Do you favor green over blue?,-12.046875,-12.546875
Do you favor {A} over {B}?,green,yellow,Do you favor green over yellow?,-12.2734375,-12.2890625
Do you favor {A} over {B}?,green,purple,Do you favor green over purple?,-11.96875,-12.2109375
Do you favor {A} over {B}?,yellow,red,Do you favor yellow over red?,-9.515625,-14.2734375
Do you favor {A} over {B}?,yellow,blue,Do you favor yellow over blue?,-9.7890625,-12.390625
Do you favor {A} over {B}?,yellow,green,Do you favor yellow over green?,-9.78125,-14.53125
Do you favor {A} over {B}?,yellow,purple,Do you favor yellow over purple?,-9.4765625,-12.0625
Do you favor {A} over {B}?,purple,red,Do you favor purple over red?,-8.046875,-13.40625
Do you favor {A} over {B}?,purple,blue,Do you favor purple over blue?,-8.28125,-11.734375
Do you favor {A} over {B}?,purple,green,Do you favor purple over green?,-8.3984375,-14.65625
Do you favor {A} over {B}?,purple,yellow,Do you favor purple over yellow?,-8.5234375,-11.4609375
"Between {A} and {B}, what is your preference?",red,blue,"Between red and blue, what is your preference?",-8.265625,-7.578125
"Between {A} and {B}, what is your preference?",red,green,"Between red and green, what is your preference?",-8.1875,-9.0234375
"Between {A} and {B}, what is your preference?",red,yellow,"Between red and yellow, what is your preference?",-8.5625,-7.35546875
"Between {A} and {B}, what is your preference?",red,purple,"Between red and purple, what is your preference?",-8.859375,-6.69140625
"Between {A} and {B}, what is your preference?",blue,red,"Between blue and red, what is your preference?",-6.59375,-9.6171875
"Between {A} and {B}, what is your preference?",blue,green,"Between blue and green, what is your preference?",-7.18359375,-9.5546875
"Between {A} and {B}, what is your preference?",blue,yellow,"Between blue and yellow, what is your preference?",-6.99609375,-7.69921875
"Between {A} and {B}, what is your preference?",blue,purple,"Between blue and purple, what is your preference?",-7.51171875,-6.47265625
"Between {A} and {B}, what is your preference?",green,red,"Between green and red, what is your preference?",-7.46484375,-8.8515625
"Between {A} and {B}, what is your preference?",green,blue,"Between green and blue, what is your preference?",-8.34375,-7.69921875
"Between {A} and {B}, what is your preference?",green,yellow,"Between green and yellow, what is your preference?",-8.234375,-6.66796875
"Between {A} and {B}, what is your preference?",green,purple,"Between green and purple, what is your preference?",-8.953125,-6.5625
"Between {A} and {B}, what is your preference?",yellow,red,"Between yellow and red, what is your preference?",-6.09765625,-9.75
"Between {A} and {B}, what is your preference?",yellow,blue,"Between yellow and blue, what is your preference?",-6.66796875,-7.72265625
"Between {A} and {B}, what is your preference?",yellow,green,"Between yellow and green, what is your preference?",-6.1484375,-9.46875
"Between {A} and {B}, what is your preference?",yellow,purple,"Between yellow and purple, what is your preference?",-7.2421875,-7.1953125
"Between {A} and {B}, what is your preference?",purple,red,"Between purple and red, what is your preference?",-6.046875,-10.1875
"Between {A} and {B}, what is your preference?",purple,blue,"Between purple and blue, what is your preference?",-6.0703125,-8.4140625
"Between {A} and {B}, what is your preference?",purple,green,"Between purple and green, what is your preference?",-6.109375,-10.7578125
"Between {A} and {B}, what is your preference?",purple,yellow,"Between purple and yellow, what is your preference?",-6.3984375,-7.84375
Which holds your preference: {A} or {B}?,red,blue,Which holds your preference: red or blue?,-5.51171875,-5.13671875
Which holds your preference: {A} or {B}?,red,green,Which holds your preference: red or green?,-4.9140625,-5.8359375
Which holds your preference: {A} or {B}?,red,yellow,Which holds your preference: red or yellow?,-6.49609375,-5.38671875
Which holds your preference: {A} or {B}?,red,purple,Which holds your preference: red or purple?,-6.66796875,-4.54296875
Which holds your preference: {A} or {B}?,blue,red,Which holds your preference: blue or red?,-4.6875,-7.15625
Which holds your preference: {A} or {B}?,blue,green,Which holds your preference: blue or green?,-5.40234375,-7.77734375
Which holds your preference: {A} or {B}?,blue,yellow,Which holds your preference: blue or yellow?,-5.75390625,-5.45703125
Which holds your preference: {A} or {B}?,blue,purple,Which holds your preference: blue or purple?,-6.30078125,-4.51953125
Which holds your preference: {A} or {B}?,green,red,Which holds your preference: green or red?,-5.45703125,-6.25390625
Which holds your preference: {A} or {B}?,green,blue,Which holds your preference: green or blue?,-6.33203125,-5.87890625
Which holds your preference: {A} or {B}?,green,yellow,Which holds your preference: green or yellow?,-6.6953125,-4.6171875
Which holds your preference: {A} or {B}?,green,purple,Which holds your preference: green or purple?,-7.55859375,-4.94921875
Which holds your preference: {A} or {B}?,yellow,red,Which holds your preference: yellow or red?,-4.6953125,-8.5078125
Which holds your preference: {A} or {B}?,yellow,blue,Which holds your preference: yellow or blue?,-4.89453125,-7.19140625
Which holds your preference: {A} or {B}?,yellow,green,Which holds your preference: yellow or green?,-4.53125,-8.515625
Which holds your preference: {A} or {B}?,yellow,purple,Which holds your preference: yellow or purple?,-5.890625,-6.640625
Which holds your preference: {A} or {B}?,purple,red,Which holds your preference: purple or red?,-4.28515625,-8.1796875
Which holds your preference: {A} or {B}?,purple,blue,Which holds your preference: purple or blue?,-4.35546875,-7.33984375
Which holds your preference: {A} or {B}?,purple,green,Which holds your preference: purple or green?,-4.37109375,-9.0546875
Which holds your preference: {A} or {B}?,purple,yellow,Which holds your preference: purple or yellow?,-5.27734375,-6.43359375
Do you lean towards {A} or {B}?,red,blue,Do you lean towards red or blue?,-12.1953125,-10.7578125
Do you lean towards {A} or {B}?,red,green,Do you lean towards red or green?,-12.0546875,-12.8359375
Do you lean towards {A} or {B}?,red,yellow,Do you lean towards red or yellow?,-12.5546875,-10.703125
Do you lean towards {A} or {B}?,red,purple,Do you lean towards red or purple?,-12.265625,-8.765625
Do you lean towards {A} or {B}?,blue,red,Do you lean towards blue or red?,-9.65625,-13.828125
Do you lean towards {A} or {B}?,blue,green,Do you lean towards blue or green?,-9.6875,-12.484375
Do you lean towards {A} or {B}?,blue,yellow,Do you lean towards blue or yellow?,-10.1484375,-11.0234375
Do you lean towards {A} or {B}?,blue,purple,Do you lean towards blue or purple?,-10.03125,-8.578125
Do you lean towards {A} or {B}?,green,red,Do you lean towards green or red?,-10.8359375,-12.875
Do you lean towards {A} or {B}?,green,blue,Do you lean towards green or blue?,-11.0625,-10.4765625
Do you lean towards {A} or {B}?,green,yellow,Do you lean towards green or yellow?,-11.7265625,-10.5703125
Do you lean towards {A} or {B}?,green,purple,Do you lean towards green or purple?,-11.4140625,-8.25
Do you lean towards {A} or {B}?,yellow,red,Do you lean towards yellow or red?,-9.1640625,-13.953125
Do you lean towards {A} or {B}?,yellow,blue,Do you lean towards yellow or blue?,-9.296875,-10.859375
Do you lean towards {A} or {B}?,yellow,green,Do you lean towards yellow or green?,-9.1875,-12.7109375
Do you lean towards {A} or {B}?,yellow,purple,Do you lean towards yellow or purple?,-9.203125,-9.09375
Do you lean towards {A} or {B}?,purple,red,Do you lean towards purple or red?,-7.796875,-13.28125
Do you lean towards {A} or {B}?,purple,blue,Do you lean towards purple or blue?,-7.7578125,-10.7109375
Do you lean towards {A} or {B}?,purple,green,Do you lean towards purple or green?,-7.8125,-12.890625
Do you lean towards {A} or {B}?,purple,yellow,Do you lean towards purple or yellow?,-8.28125,-10.0625
"In a comparison of {A} and {B}, which do you prefer?",red,blue,"In a comparison of red and blue, which do you prefer?",-12.1171875,-11.984375
"In a comparison of {A} and {B}, which do you prefer?",red,green,"In a comparison of red and green, which do you prefer?",-11.484375,-12.2265625
"In a comparison of {A} and {B}, which do you prefer?",red,yellow,"In a comparison of red and yellow, which do you prefer?",-11.59375,-10.484375
"In a comparison of {A} and {B}, which do you prefer?",red,purple,"In a comparison of red and purple, which do you prefer?",-11.4296875,-10.8203125
"In a comparison of {A} and {B}, which do you prefer?",blue,red,"In a comparison of blue and red, which do you prefer?",-10.3359375,-13.3359375
"In a comparison of {A} and {B}, which do you prefer?",blue,green,"In a comparison of blue and green, which do you prefer?",-10.4140625,-12.5546875
"In a comparison of {A} and {B}, which do you prefer?",blue,yellow,"In a comparison of blue and yellow, which do you prefer?",-10.6484375,-11.375
